wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q273481,2527510,Miriam_Oremans,Miriam Oremans,TENNIS PLAYER,13.1769212516719,F,,True,23,15.4693999797921,Berlicum,51.67916667,5.39833333,7080399,Netherlands,,1972-09-09,1972,,,,,,,,,,,,False,6.13615503542656,47,2176,2.15442344843755,32.8356180849657,560,560,470,470,718,718,1,1,,,,,,,2527510
q163043,2297608,"Maria_Josepha_of_Saxony,_Dauphine_of_France","Maria Josepha of Saxony, Dauphine of France",NOBLEMAN,1.29145022064355,F,,False,31,25.4469788551243,Dresden Castle,51.05277778,13.73694444,5088715,Germany,,1731-11-04,1731,"Versailles, Yvelines",48.8047222222,2.13416666667,22989,France,,1767-03-13,1767,Saxony,,,False,9.81334750030212,288,40827,1.99480012722565,66.0378192438213,80,80,2,2,394,394,1,1,2,2,569,569,5,5,2297608
q57264,793946,Alexandrine_of_Mecklenburg-Schwerin,Alexandrine of Mecklenburg-Schwerin,COMPANION,1.60730680616257,F,,False,32,24.3937838721845,Schwerin,53.63333333,11.41666667,105906,Germany,,1879-12-24,1879,Copenhagen,55.67611111,12.56833333,13014,Denmark,,1952-12-28,1952,Germany,Denmark,,False,9.46996929523308,140,27164,2.24392960728838,62.5331221504695,179,179,20,20,630,630,1,1,22,22,59,59,23,23,793946
q258854,731425,Summer_Phoenix,Summer Phoenix,ACTOR,35.1508180203709,F,,True,18,16.4237588645603,,,,,,,1978-12-10,1978,,,,,,,,,,,,False,2.87698128898625,41,142363,3.12795434837125,36.0114201573656,6361,6361,279,279,,,,,,,,,,,731425
q2934814,13714120,Camila_Pitanga,Camila Pitanga,ACTOR,60.2239234668589,F,,True,16,15.04823124741,Rio de Janeiro,-22.90833333,-43.19638889,25936,Brazil,,1977-06-14,1977,,,,,,,,,Brazil,,,False,2.22759469865624,42,62085,2.94824296280718,31.4341028327091,7426,7426,437,437,848,848,127,127,,,,,,,13714120
q843822,21462942,Boglárka_Kapás,Boglárka Kapás,SWIMMER,4.35689842815225,F,,True,18,12.66931998726,,,,,,,1993-04-22,1993,,,,,,,,,,,,False,2.99316759499349,26,25104,2.81536047509768,23.5178446717393,215,215,376,376,,,,,,,,,,,21462942
q62919,1709461,Alice_Schwarzer,Alice Schwarzer,WRITER,8.287967949021,F,_aliceschwarzer,True,17,20.0017829513321,Wuppertal,51.26666667,7.18333333,49146,Germany,,1942-12-03,1942,,,,,,,,,Germany,,,False,2.01571125063793,77,77628,2.95844767059319,47.9179434697431,3372,3372,276,276,2605,2605,7,7,,,,,,,1709461
q46213694,56099419,Ahed_Tamimi,Ahed Tamimi,SOCIAL ACTIVIST,3.77393298054342,F,,True,25,14.7590808430497,Nabi Salih,32.01666667,35.12472222,20174742,,,2001-01-31,2001,,,,,,,,,,,,False,6.73553734119469,18,53072,2.02958887670628,30.4719024822344,411,411,7,7,,,1,1,,,,,,,56099419
q17296474,43173354,Magdalena_Eriksson,Magdalena Eriksson,SOCCER PLAYER,54.3165509515142,F,MagdaEricsson,True,17,14.6284249867198,,,,,,,1993-09-08,1993,,,,,,,,,,,,True,4.7422718746503,26,49638,1.7572782224818,30.0371214518209,6853,6853,201,201,,,,,,,,,,,43173354
q15710550,40600541,Laurie_Hernandez,Laurie Hernandez,GYMNAST,11.5631330593325,F,,True,15,8.70423972118302,"Old Bridge Township, New Jersey",40.404632,-74.308537,125435,United States,,2000-06-09,2000,,,,,,,,,,,,False,1.48994181749327,19,10189,3.4465115162899,10.3233218070016,139,139,75,75,12162,12162,2,2,,,,,,,40600541
q232937,2668448,Sandrine_Bonnaire,Sandrine Bonnaire,ACTOR,0,F,,True,33,19.805886192711,Gannat,46.1006,3.1992,6518235,France,,1967-05-31,1967,,,,,,,,,,,,False,3.79967842124294,52,162546,3.33975677083689,47.2660615184828,2802,2802,107,107,2993,2993,1,1,,,,,,,2668448
q61978,19439631,Judith_of_Schweinfurt,Judith of Schweinfurt,POLITICIAN,1.24071390786081,F,,False,15,21.9340097466629,Schweinfurt,50.05,10.23333333,573341,Germany,,1003-01-01,1003,Znojmo,48.85555556,16.04888889,248697,Czechia,,1058-08-02,1058,,,,False,6.4224868219889,1016,6256,1.530952171879,54.3477781565642,6766,6766,3,3,1699,1699,2,2,8,8,102,102,2,2,19439631
q272960,22293420,Stefanie_Scott,Stefanie Scott,ACTOR,9315.46284735706,F,StefanieScott,True,29,14.6149295822137,Chicago,41.88444444,-87.6325,6886,United States,,1996-12-06,1996,,,,,,,,,United States,,,False,4.60807203284551,23,52670,3.26697172895783,29.9922130486171,7678,7678,113,113,10451,10451,342,342,,,,,,,22293420
q261922,2086448,"Blanche_of_Navarre,_Countess_of_Champagne","Blanche of Navarre, Countess of Champagne",POLITICIAN,33.9495571353931,F,,False,19,22.1249654649537,Navarre,42.81666667,-1.65,59731,Spain,,1177-01-01,1177,,,,,,,1229-03-13,1229,Navarre,,,False,6.76148864830074,842,4982,1.7911851426735,54.9832179010498,6335,6335,4,4,571,571,2,2,3,3,,,,,2086448
q235409,511753,Petronilla_of_Aragon,Petronilla of Aragon,POLITICIAN,16.3674932833781,F,,False,33,24.643359524917,Huesca,42.13333333,-0.41666667,,Spain,,1136-06-29,1136,Barcelona,41.3825,2.17694444444,4443,Spain,,1173-10-15,1173,,,,False,7.08729110346441,883,26723,2.56622007040191,63.3636303458859,2151,2151,3,3,197,197,5,5,1,1,151,151,16,16,511753
q2995040,7857015,Loalwa_Braz,Loalwa Braz,SINGER,1.72770127959267,F,loalwabraz,False,22,22.1932271101576,Rio de Janeiro,-22.90833333,-43.19638889,25936,Brazil,,1953-06-03,1953,Saquarema,-22.92,-42.51,30873065,,,2017-01-19,2017,Brazil,,,False,8.37682672869043,66,54133,1.50861567407246,55.2103708911501,339,339,70,70,114,114,23,23,104,104,,,1,1,7857015
q233342,518526,Neneh_Cherry,Neneh Cherry,SINGER,4.08756297110537,F,misscherrylala,True,28,19.9569762760179,Stockholm,59.32944444,18.06861111,26741,Sweden,,1964-03-10,1964,,,,,,,,,Sweden,,,False,3.58434203064399,55,205885,3.53013278714171,47.7688411408487,806,806,129,129,463,463,107,107,,,,,,,518526
q128667,33554195,Lindsey_Stirling,Lindsey Stirling,SINGER,1.37302687797054,F,LindseyStirling,True,38,18.6417176237691,"Santa Ana, California",33.74083333,-117.88138889,70957,United States,,1986-09-21,1986,,,,,,,,,,,,False,5.96296252795723,33,226320,3.25923274503953,43.3920797147018,1199,1199,81,81,6169,6169,5,5,,,,,,,33554195
q189490,12684530,Jennifer_Lawrence,Jennifer Lawrence,ACTOR,0,F,,True,86,22.1460437844038,"Indian Hills, Kentucky",38.27805556,-85.76666667,1216,United States,,1990-08-15,1990,,,,,,,,,,,,False,7.64459609068266,29,2357065,4.74725745941248,55.0533598273846,1112,1112,4,4,2023,2023,1,1,,,,,,,12684530
q242405,4254016,Neferure,Neferure,POLITICIAN,21.8679289459812,F,,False,19,22.5531471014153,,,,,,,1500-01-01 BC,-1500,,,,,,,1500-01-01 BC,-1500,,,,False,5.96723638478248,3519,11805,2.15430734654796,56.4080698620274,5386,5386,3,3,,,,,1,1,,,,,4254016
q146724,2636139,Tanuja,Tanuja,ACTOR,158.621052601441,F,,True,20,17.825943497301,Mumbai,18.975,72.82583333,19189,India,,1943-09-23,1943,,,,,,,,,India - United Kingdom,,,False,1.5786158566739,76,14989,3.73464784979396,40.677443530352,4934,4934,407,407,502,502,35,35,,,,,,,2636139
q602269,13036129,Huang_Shanshan,Huang Shanshan,POLITICIAN,2.27242231522756,F,,True,15,12.0591389078696,,,,,,,1986-01-18,1986,,,,,,,,,,,,False,6.57959458350162,33,659,1.30060344925113,21.487356594984,14676,14676,908,908,,,,,,,,,,,13036129
q12596240,40150044,Bang_Min-ah,Bang Min-ah,ACTOR,3.02766419491634,F,Girls_Day_Minah,True,19,14.9536783297061,Incheon,37.48333333,126.63333333,68074,South Korea,,1993-05-13,1993,,,,,,,,,,,,False,4.18810906136927,26,94890,2.36408666879091,31.1194608706673,7477,7477,169,169,282,282,10,10,,,,,,,40150044
q273315,3702333,Karoline_Krüger,Karoline Krüger,SINGER,3.62026502240024,F,,True,15,15.234312834972,,,,,,,1970-02-13,1970,,,,,,,,,,,,False,4.50379189181327,49,4773,1.81250918523703,32.0533230242395,2195,2195,500,500,,,,,,,,,,,3702333
q3242258,5986762,Nazia_Hassan,Nazia Hassan,SINGER,2.15774041173375,F,,False,17,14.2468266032198,Karachi,24.86,67.01,17123,Pakistan,,1965-04-03,1965,London,51.50722222,-0.1275,17867,United Kingdom,,2000-08-13,2000,Pakistan,United Kingdom,,False,1.34593706069687,54,14423,3.37975833800276,28.7672837036889,2492,2492,538,538,107,107,15,15,222,222,2455,2455,693,693,5986762
q466831,329524,Eugenie_Scott,Eugenie Scott,ANTHROPOLOGIST,3.66366680138075,F,,True,15,15.6137772460735,United States,40,-100,3434750,United States,,1945-10-24,1945,,,,,,,,,United States,,,False,2.19657530849877,74,1505,2.85022219723238,33.3160595926436,63,63,420,420,9649,9649,33,33,,,,,,,329524
q3397520,43414854,Vera_Aceva,Vera Aceva,POLITICIAN,28.0613555243861,F,,False,17,20.4425821080802,Oreovec,41.38805556,21.635,47100092,North Macedonia,,1919-11-24,1919,Skopje,42,21.43333333,29618,North Macedonia,,2006-11-10,2006,,,,False,7.65995155497768,100,1976,1.22950773258024,49.3847825151541,9973,9973,144,144,20,20,1,1,159,159,6,6,7,7,43414854
q6980307,34212982,Natsuko_Hara,Natsuko Hara,SOCCER PLAYER,43.7538541800691,F,,True,28,11.6055058382799,"Ōme, Tokyo",35.78797222,139.27583333,329690,Japan,,1989-03-01,1989,,,,,,,,,,,,False,2.52634238330304,30,2817,2.88441286015785,19.977810379713,11317,11317,820,820,2293,2293,1,1,,,,,,,34212982
q230710,2222864,Valeria_Golino,Valeria Golino,ACTOR,0,F,,True,29,21.1872067689358,Naples,40.845,14.25833333,55880,Italy,,1965-10-22,1965,,,,,,,,,,,,False,5.7925402509332,54,210034,2.5676605581338,51.8626559638618,1652,1652,55,55,2065,2065,71,71,,,,,,,2222864
q13583387,40053417,Margaret_(singer),Margaret,SINGER,5.77346237172288,F,MARGARETofc,True,16,14.9430440942318,,,,,,,1991-06-30,1991,,,,,,,,,,,,False,2.93912084099498,28,196701,2.34309312652023,31.0840735257214,2296,2296,227,227,,,,,,,,,,,40053417
q433335,2167042,Justine_Joli,Justine Joli,PORNOGRAPHIC ACTOR,2.0465668012167,F,justinejoli,True,21,17.3869667457863,St. Louis,38.62722222,-90.19777778,27687,United States,,1980-07-16,1980,,,,,,,,,United States,,,False,5.81795302293927,39,56371,1.97661607811347,39.2166688684862,105,105,155,155,7831,7831,63,63,,,,,,,2167042
q465830,1094676,Sharmila_Tagore,Sharmila Tagore,ACTOR,285.411779795091,F,,True,31,19.1748671052041,Hyderabad,17.37,78.48,37534,India,,1944-12-08,1944,,,,,,,,,India - United Kingdom,,,False,1.65727421129476,75,32064,4.79874418790214,45.166231194888,3505,3505,339,339,401,401,4,4,,,,,,,1094676
q198041,16201124,Zhou_Yang_(speed_skater),Zhou Yang,ATHLETE,1.03533229151912,F,,True,19,13.4697630276144,Changchun,43.88694444,125.32472222,250126,China,,1991-06-09,1991,,,,,,,,,China,,,False,8.40610753322832,28,2171,1.30167594091713,26.1814638898003,1478,1478,381,381,834,834,8,8,,,,,,,16201124
q267542,61887,Judith_Godrèche,Judith Godrèche,ACTOR,20.7856883391004,F,,True,20,17.8462289270246,Paris,48.8567,2.3508,22989,France,,1972-03-23,1972,,,,,,,,,France,,,False,3.7722225620352,47,89233,2.34401432896005,40.7449469724886,4912,4912,205,205,3352,3352,782,782,,,,,,,61887
q274428,4138399,Augusta_of_Denmark,Augusta of Denmark,POLITICIAN,4.62657154938211,F,,False,16,21.4103093902563,Koldinghus,55.49166667,9.47416667,4540280,Denmark,,1580-04-08,1580,Husum,54.46666667,9.05,90649,Germany,,1639-02-05,1639,,,,False,6.7925925268181,439,3380,1.61801967030941,52.6050703516312,8013,8013,11,11,216,216,1,1,10,10,1700,1700,2,2,4138399
q144270,27748487,Birgitta_Jónsdóttir,Birgitta Jónsdóttir,POLITICIAN,30.4164927780791,F,birgittaj,True,20,16.3576139425662,Reykjavík,64.13333333,-21.93333333,25798,Iceland,,1967-04-17,1967,,,,,,,,,Iceland,,,False,5.08123710373068,52,5742,2.43693922745961,35.7913109471931,13554,13554,372,372,81,81,37,37,,,,,,,27748487
q1111208,2146808,Zaynab_bint_Ali,Zaynab bint Ali,RELIGIOUS FIGURE,1.0003185795353,F,,False,27,24.7472635466174,Medina,24.46666667,39.6,36636,Saudi Arabia,,0626-01-01,626,Damascus,33.513,36.292,8914,Syria,,0682-01-01,682,Medina,,,False,4.13616588247493,1393,135201,2.66807877506013,63.7093898004406,574,574,2,2,57,57,17,17,1,1,34,34,20,20,2146808
q13417128,6851946,Marie_Harel,Marie Harel,POLITICIAN,2.52992441559374,F,,False,19,21.9975877290929,Crouttes,48.9244,0.1397,15921355,France,,1761-04-28,1761,Vimoutiers,48.93,0.2,2077944,France,,1844-11-09,1844,,,,False,6.05355981773132,258,9547,1.93901304165369,54.5593454103331,6614,6614,13,13,1949,1949,1,1,18,18,2032,2032,1,1,6851946
q239765,25575713,Tímea_Babos,Tímea Babos,TENNIS PLAYER,9.24551109173366,F,TimeaBabos,True,31,15.9345472468421,Sopron,47.68489,16.58305,102378,Hungary,,1993-05-10,1993,,,,,,,,,,,,False,6.14307959647467,26,48825,2.61247261690343,34.3834798780975,503,503,116,116,429,429,4,4,,,,,,,25575713
q200408,669455,Kateryna_Lagno,Kateryna Lagno,CHESS PLAYER,14.4181578531278,F,,True,23,14.3300207852701,Lviv,49.83,24.01416667,49968,Ukraine,,1989-12-27,1989,,,,,,,,,Soviet Union,,,False,4.47686290686161,30,17561,2.49850829513647,29.0441274151938,200,200,408,408,687,687,40,40,,,,,,,669455
q125810,36568262,Charline_Van_Snick,Charline Van Snick,WRESTLER,2.44240130789565,F,,True,19,12.8478319469226,Liège,50.63333333,5.56666667,28341707,Belgium,,1990-09-02,1990,,,,,,,,,,,,False,6.16107961850239,29,2757,1.92213965627708,24.1118755551866,442,442,622,622,647,647,33,33,,,,,,,36568262
q238963,659564,Gianna_Beretta_Molla,Gianna Beretta Molla,RELIGIOUS FIGURE,1.46966239695047,F,,False,21,23.261853621387,"Magenta, Lombardy",45.46666667,8.88333333,36511,Italy,,1922-10-04,1922,Monza,45.58333333,9.26666667,65143,Italy,,1962-04-28,1962,,Italy,,False,5.91933978708607,97,58537,1.93675100129222,58.7664191903266,849,849,70,70,1228,1228,2,2,37,37,1219,1219,3,3,659564
q585575,180790,Emily_Robison,Emily Robison,MUSICIAN,5.05291834224573,F,,True,16,13.4267025155438,"Pittsfield, Massachusetts",42.45,-73.25,116694,United States,,1972-08-16,1972,,,,,,,,,United States,,,True,1.71192600834486,47,11323,3.25632351813304,26.0381722354183,2178,2178,649,649,11158,11158,4,4,,,,,,,180790
q235108,1996334,Inger_Nilsson,Inger Nilsson,ACTOR,68.095820231483,F,,True,23,22.8975968925926,"Kisa, Sweden",57.98333333,15.61666667,573263,Sweden,,1959-05-04,1959,,,,,,,,,,,,False,7.4924269299164,60,313686,1.66657419143652,57.5542889396905,770,770,26,26,199,199,1,1,,,,,,,1996334
q32335,581327,Nia_Vardalos,Nia Vardalos,ACTOR,0,F,NiaVardalos,True,30,19.2046770868693,Winnipeg,49.89944444,-97.13916667,100730,Canada,,1962-09-24,1962,,,,,,,,,Canada,,,False,3.56530208700691,57,71340,3.88402783420473,45.2654293089954,3467,3467,167,167,279,279,8,8,,,,,,,581327
q188375,142548,Lucy_Liu,Lucy Liu,ACTOR,0,F,LucyLiu,True,57,22.7880639527537,Queens,40.75,-73.86666667,45579,United States,,1968-12-02,1968,,,,,,,,,United States,,,False,5.69734404081731,51,713990,4.34000589547933,57.1897982403443,814,814,20,20,1584,1584,15,15,,,,,,,142548
q215523,988994,Emilie_de_Ravin,Emilie de Ravin,ACTOR,0,F,emiliederavin,True,50,18.9645060346713,"Mount Eliza, Victoria",-38.189,145.092,611719,Australia,,1981-12-27,1981,,,,,,,,,,,,False,4.87392117162139,38,173253,4.3223944930078,44.4662166255128,3720,3720,93,93,164,164,1,1,,,,,,,988994
q618233,1056193,Wendy_Williams,Wendy Williams,PRESENTER,3.27111157209086,F,,True,16,14.4114931978865,"Asbury Park, New Jersey",40.222884,-74.010232,125458,United States,,1964-07-18,1964,,,,,,,,,,,,False,1.20506203336268,55,22357,3.62306714468805,29.3152416270069,79,79,557,557,10588,10588,4,4,,,,,,,1056193
q123049,17069611,Simona_de_Silvestro,Simona de Silvestro,POLITICIAN,1.70720287435106,F,simdesilvestro,True,18,12.0992916005382,Thun,46.76666667,7.63333333,411278,Switzerland,,1988-09-01,1988,,,,,,,,,,,,False,2.95534571074853,31,7483,3.06844341522506,21.6209719535507,14672,14672,809,809,536,536,4,4,,,,,,,17069611
q232636,1951429,"Kiko,_Princess_Akishino","Kiko, Princess Akishino",POLITICIAN,1.15480461389013,F,,True,30,20.3763549589708,"Suruga-ku, Shizuoka",34.96055556,138.40416667,2182115,Japan,,1966-09-11,1966,,,,,,,,,,,,False,2.68041368441904,53,731743,4.0153597905245,49.1643996793599,10065,10065,84,84,764,764,1,1,,,,,,,1951429
q35429,23246714,Akiho_Yoshizawa,Akiho Yoshizawa,ACTOR,1.22713023716505,F,akiho_yoshi,True,17,17.2249165020766,Tokyo,35.68972222,139.69222222,30057,Japan,,1984-03-03,1984,,,,,,,,,,,,False,3.65714126999935,35,402286,2.40953501446505,38.6774173269329,5573,5573,142,142,1125,1125,110,110,,,,,,,23246714
q256951,286472,Princess_Patricia_of_Connaught,Princess Patricia of Connaught,POLITICIAN,1.13026398349614,F,,False,19,20.7978097092244,Buckingham Palace,51.50083333,-0.14194444,17867,United Kingdom,,1886-03-17,1886,Windlesham,51.36,-0.66,2087196,United Kingdom,,1974-01-12,1974,,,,False,3.7064073109436,133,18772,2.9416104369411,50.5668667078961,9337,9337,113,113,2008,2008,20,20,87,87,1467,1467,1,1,286472
q685028,8709281,Shoko_Nakagawa,Shoko Nakagawa,ACTOR,5.98507460748162,F,shoko55mmts,True,16,15.2246649930425,Tokyo,35.68972222,139.69222222,30057,Japan,,1985-05-05,1985,,,,,,,,,,,,False,1.61926479017242,34,501819,3.33403430580252,32.0212180825001,7308,7308,386,386,1442,1442,133,133,,,,,,,8709281
q21019784,56809215,Ayaka_Yamashita_(footballer),Ayaka Yamashita,SOCCER PLAYER,43.7538541800691,F,ananan6161,True,29,12.0652070111924,"Adachi, Tokyo",35.78333333,139.8,335968,Japan,,1995-09-29,1995,,,,,,,,,,,,False,2.8988285724621,24,6555,2.40719633797172,21.5075493080354,10807,10807,261,261,2131,2131,4,4,,,,,,,56809215
q217388,3035988,Anna_Gavalda,Anna Gavalda,WRITER,0,F,,True,32,20.0037834526209,Boulogne-Billancourt,48.8352,2.2409,141970,France,,1970-12-09,1970,,,,,,,,,France,,,False,7.43451553947627,49,60875,2.43242322425751,47.924600500175,3369,3369,71,71,2928,2928,19,19,,,,,,,3035988
q255651,657120,Tyne_Daly,Tyne Daly,ACTOR,1728.22903812048,F,,True,25,20.7340258906575,"Madison, Wisconsin",43.06666667,-89.4,57863,United States,,1946-02-21,1946,,,,,,,,,,,,False,2.54565544273497,73,104238,3.84527983802245,50.3546144970945,1997,1997,213,213,3393,3393,4,4,,,,,,,657120
q272213,1468661,Constance_Talmadge,Constance Talmadge,ACTOR,4.3104434565071,F,,False,19,18.2797178085098,Brooklyn,40.69277778,-73.99027778,47384,United States,,1898-04-19,1898,,,,,,,1973-11-23,1973,United States,,,False,2.60271517839757,121,3652,3.26981173283419,42.1874597526967,4456,4456,177,177,6679,6679,214,214,174,174,,,,,1468661
q262364,5999613,Sima_Samar,Sima Samar,POLITICIAN,42.2706469696122,F,,True,15,17.4456268345626,Jaghori District,33.13305556,67.45361111,3966163,Afghanistan,,1957-02-03,1957,,,,,,,,,,,,False,5.09498767338473,62,5431,1.74013861788252,39.4118709402394,13055,13055,334,334,78,78,1,1,,,,,,,5999613
q230858,18301533,Rebecca_Soni,Rebecca Soni,SWIMMER,0,F,rebsoni,True,27,14.3087082220442,"Freehold Borough, New Jersey",40.260219,-74.275884,125470,United States,,1987-03-18,1987,,,,,,,,,United States,,,False,5.43938329576903,32,7791,3.09881998703384,28.9732060002615,145,145,478,478,10664,10664,2,2,,,,,,,18301533
q446962,20764758,Maria_Teresa_Felicitas_d'Este,Maria Teresa Felicitas d'Este,NOBLEMAN,2.00074198171759,F,,False,18,22.0005989252533,,,,,,,1726-10-06,1726,Château de Rambouillet,48.64555556,1.81777778,81867,,,1754-04-30,1754,,,,False,7.12060133448346,293,6257,1.72454542090964,54.569365711039,352,352,9,9,,,,,9,9,,,3,3,20764758
q267335,5385307,Shulamit_Aloni,Shulamit Aloni,POLITICIAN,6.26224097270207,F,,False,21,20.8724419122696,Tel Aviv,32.06666667,34.78333333,31453,Israel,,1928-12-27,1928,Kfar Shmaryahu,32.18496667,34.820125,8104126,Israel,,2014-01-24,2014,,,,False,3.42020272203627,91,24540,2.82345030950477,50.8152188832482,9202,9202,218,218,180,180,13,13,144,144,142,142,1,1,5385307
q229470,881461,Tatyana_Lebedeva,Tatyana Lebedeva,ATHLETE,0,F,,True,30,17.3416021265363,Sterlitamak,53.63333333,55.95,2177507,Russia,,1976-07-21,1976,,,,,,,,,,,,False,7.73369010952581,43,10373,2.42797801203087,39.0657098800729,680,680,215,215,1502,1502,1,1,,,,,,,881461
q31164,24424228,Ellie_Goulding,Ellie Goulding,MUSICIAN,0,F,elliegoulding,True,57,18.9831006863751,Hereford,52.0565,-2.716,49035,United Kingdom,,1986-12-30,1986,,,,,,,,,,,,False,4.63378763697164,33,359146,4.9949748378483,44.5280936975021,1198,1198,59,59,3050,3050,7,7,,,,,,,24424228
q264913,3902741,Indra_Nooyi,Indra Nooyi,BUSINESSPERSON,2.91802570812784,F,,True,35,18.17152536124,Chennai,13.08333333,80.26666667,45139,India,,1955-10-28,1955,,,,,,,,,India,,,False,1.77413921097809,64,39058,5.25197643232478,41.8274297852059,377,377,281,281,480,480,10,10,,,,,,,3902741
q1807757,23969311,Laura_Haddock,Laura Haddock,ACTOR,147.705930879507,F,laurajhaddock,True,27,18.136172562126,London Borough of Enfield,51.645,-0.06,94318,United Kingdom,,1985-08-21,1985,,,,,,,,,United Kingdom,,,False,4.96274060266572,34,305648,2.9545260254554,41.7097869419494,4625,4625,104,104,3513,3513,3,3,,,,,,,23969311
q44380,42104,Cameron_Diaz,Cameron Diaz,ACTOR,0,F,camerondiaz,True,88,26.0749675508332,San Diego,32.715,-117.1625,28504,United States,,1972-08-30,1972,,,,,,,,,United States,,,False,13.402467216036,47,1736458,2.97497635025077,68.1275653897491,156,156,3,3,301,301,3,3,,,,,,,42104
q261431,5788207,Nadezhda_Chizhova,Nadezhda Chizhova,ATHLETE,13.0404498438192,F,,True,20,19.817320787339,Usolye-Sibirskoye,52.75,103.63333333,2162534,Russia,,1945-09-29,1945,,,,,,,,,,,,False,8.31848126896776,74,2316,1.67100739992202,47.3041122034989,274,274,253,253,1141,1141,1,1,,,,,,,5788207
q168387,638541,Agatha_Barbara,Agatha Barbara,POLITICIAN,48.8025906970058,F,,False,28,21.5886957533443,Żabbar,35.87722222,14.53805556,1355022,Malta,,1923-03-11,1923,Żabbar,35.87722222,14.53805556,1355022,Malta,,2002-02-04,2002,,,,False,7.85549806329856,96,4710,2.58071129869983,53.1986832897245,7588,7588,121,121,8,8,1,1,90,90,8,8,1,1,638541
q255315,913019,Raymonde_de_Laroche,Raymonde de Laroche,RELIGIOUS FIGURE,1.97053071388174,F,,False,25,21.7088637981776,4th arrondissement of Paris,48.85555556,2.35555556,295524,France,,1882-08-22,1882,Le Crotoy,50.2167,1.6258,5896318,France,,1919-07-18,1919,,,,True,5.47676378557675,137,9655,2.34940907897457,53.5985642275028,1222,1222,93,93,2126,2126,1,1,62,62,2221,2221,1,1,913019
q237439,16869011,Paula_Seling,Paula Seling,SINGER,0,F,,True,30,16.9436804787338,Baia Mare,47.66666667,23.58333333,312716,Romania,,1978-12-25,1978,,,,,,,,,Romania,,,False,6.09436106642642,41,15781,2.56967673578803,37.7415535129941,1683,1683,221,221,302,302,2,2,,,,,,,16869011
q73176,13723134,Anne_Enright,Anne Enright,WRITER,37.1605035174711,F,,True,26,15.4977490701838,Dublin,53.35,-6.26666667,8504,Ireland,,1962-10-11,1962,,,,,,,,,Ireland,,,False,2.82716155074452,57,3377,3.53664479181822,32.9299548187179,4748,4748,467,467,295,295,86,86,,,,,,,13723134
q182637,46383,Jane_Seymour,Jane Seymour,COMPANION,0,F,,False,55,27.1624208855772,Wulfhall,51.35499954,-1.65400004,1788,United Kingdom,,1508-01-01,1508,Hampton Court Palace,51.40333333,-0.3375,52947,United Kingdom,,1537-10-24,1537,,,,False,5.50158804669705,511,363108,4.70049014536842,71.7462633546735,28,28,2,2,143,143,1,1,1,1,138,138,2,2,46383
q292373,1617538,Barbara_Mandrell,Barbara Mandrell,ACTOR,1.0024330984961,F,,True,15,13.7229798125114,Houston,29.76277778,-95.38305556,13774,United States,,1948-12-25,1948,,,,,,,,,United States,,,False,1.07874463057088,71,1697,3.4253627776155,27.0240886120898,8119,8119,477,477,10997,10997,92,92,,,,,,,1617538
q257510,5598252,Duchess_Anna_of_Prussia,Duchess Anna of Prussia,COMPANION,2.72939236829827,F,,False,18,23.2643032183905,Königsberg,54.71666667,20.51666667,15413504,Russia,,1576-07-03,1576,Berlin,52.51666667,13.38888889,3354,Germany,,1625-08-30,1625,Poland-Lithuania,,,False,9.51630450492494,443,7060,1.32344112124596,58.7745706681036,288,288,2,2,377,377,18,18,10,10,876,876,116,116,5598252
q231270,17198804,Khloé_Kardashian,Khloé Kardashian,ACTOR,1.37947364843862,F,khloekardashian,True,41,18.8671231129855,Los Angeles,34.05,-118.25,18110,United States,,1984-06-27,1984,,,,,,,,,United States,,,False,3.11495253385661,35,981511,4.8015503591805,44.1421573125626,3804,3804,60,60,5876,5876,187,187,,,,,,,17198804
q467094,1232360,Oumou_Sangaré,Oumou Sangaré,SINGER,1.34474155500659,F,,True,16,16.6516929447643,Bamako,12.63916667,-8.00277778,56606,Mali,,1968-02-25,1968,,,,,,,,,,,,False,3.09695607210692,51,35333,2.31199145500731,36.7699120997949,1760,1760,338,338,21,21,8,8,,,,,,,1232360
q450269,1914268,Olga_Ladyzhenskaya,Olga Ladyzhenskaya,MATHEMATICIAN,46.2965973393501,F,,False,32,24.4475123770134,Kologriv,58.8,44.33333333,6973239,Russia,,1922-03-07,1922,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,2004-01-12,2004,,,,False,2.6780445655101,97,600136,2.88348952636404,62.7119134832751,114,114,40,40,233,233,1,1,24,24,236,236,33,33,1914268
