wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,date,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,value,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q183182,297372,Arthur_Rubinstein,Arthur Rubinstein,MUSICIAN,0,M,,FALSE,54,26.6377291488602,Łódź,51.77694444,19.45472222,44812,Poland,,1887-01-28,1887,Geneva,46.2,6.15,12521,Switzerland,,1982-12-20,1982,,Switzerland,,FALSE,9.6772821458809,132,117650,2.9372318251188,70.0002565521679,34,34,15,15,38,38,1,1,13,13,53,53,10,10,297372
q216936,152447,Sean_Combs,Sean Combs,MUSICIAN,0,M,Diddy,TRUE,46,20.3509805702603,New York City,40.661,-73.944,645042,United States,,1969-11-04,1969,,,,,,,,,United States,,,FALSE,3.31557472507666,50,378145,5.04564389447733,49.0799618043227,790,790,93,93,3845,3845,346,346,,,,,,,152447
q614454,780956,Efrem_Zimbalist,Efrem Zimbalist,MUSICIAN,1.28343159239736,M,,FALSE,16,19.4149864056243,,,,,,,1889-04-21,1889,"Reno, Nevada",39.52722222,-119.82194444,26388,United States,,1985-02-22,1985,,,,FALSE,3.07975120352745,130,8872,2.66906468472424,45.9652716649551,1062,1062,154,154,,,,,141,141,3576,3576,2,2,780956
q58168,2002856,Nolwenn_Leroy,Nolwenn Leroy,MUSICIAN,1.00426584808971,F,Nolwennleroyoff,TRUE,27,16.0539702910299,Saint-Renan,48.4317,-4.6206,14836012,France,,1982-09-28,1982,,,,,,,,,,,,FALSE,2.25431451265481,37,166754,4.12636534494635,34.7808816912697,1903,1903,288,288,3601,3601,2,2,,,,,,,2002856
q361167,1072707,Carmine_Appice,Carmine Appice,MUSICIAN,32.6538959921417,M,carmineappice1,TRUE,20,19.7471374795607,Brooklyn,40.69277778,-73.99027778,47384,United States,,1946-12-15,1946,,,,,,,,,United States,,,FALSE,3.32907069232467,73,28366,3.07274794761964,47.0705645330708,965,965,302,302,4623,4623,145,145,,,,,,,1072707
q311317,15531,Isaac_Stern,Isaac Stern,MUSICIAN,1.02012964590412,M,,FALSE,32,23.2852285529951,Volhynia,50.745,25.35380556,510151,Ukraine,,1920-07-21,1920,New York City,40.661,-73.944,645042,United States,,2001-09-22,2001,,United States,,FALSE,6.39205579506791,99,33185,2.94729170584782,58.8442035096514,234,234,63,63,148,148,1,1,41,41,1074,1074,141,141,15531
q155712,202107,André_Previn,André Previn,MUSICIAN,0,M,,FALSE,35,23.8276942659556,Berlin,52.51666667,13.38888889,3354,Germany,,1929-04-06,1929,New York City,40.661,-73.944,645042,United States,,2019-02-28,2019,Germany,,,FALSE,3.59938914327079,90,199469,3.64687565914118,60.6493564378858,173,173,66,66,795,795,59,59,46,46,853,853,117,117,202107
q311621,920501,Maynard_James_Keenan,Maynard James Keenan,MUSICIAN,1.62491094467454,M,,TRUE,30,19.3370608130309,"Ravenna, Ohio",41.15861111,-81.24333333,129739,United States,,1964-04-17,1964,,,,,,,,,United States,,,FALSE,2.74489582253648,55,189671,4.0696065474106,45.7059601392796,1085,1085,164,164,5223,5223,1,1,,,,,,,920501
q1754139,5301558,Amen_(rock_musician),Amen,MUSICIAN,14.4159718583223,M,,TRUE,16,16.6471765643093,Espoo,60.20555556,24.65555556,44899,Finland,,1972-06-26,1972,,,,,,,,,Finland,,,FALSE,6.1716314914409,47,11207,1.6728280218969,36.7548830256828,1785,1785,328,328,251,251,4,4,,,,,,,5301558
q1392049,421043,Alla_Rakha,Alla Rakha,MUSICIAN,3.5169100029043,M,,FALSE,16,16.502415492361,Jammu,32.73,74.87,43066157,,,1919-04-29,1919,Mumbai,18.975,72.82583333,19189,,,2000-02-03,2000,,,,FALSE,1.53943259199529,100,3011,3.44714164532815,36.2731643351213,1817,1817,228,228,,,4,4,217,217,,,55,55,421043
q918484,367558,Roy_Wood,Roy Wood,MUSICIAN,2.65268482207592,M,,TRUE,20,18.5431070430543,Kitts Green,52.4795,-1.7763,844666,United Kingdom,,1946-11-08,1946,,,,,,,,,,,,FALSE,2.29915053258444,73,19645,3.38355644032113,43.0639351439406,1316,1316,414,414,3297,3297,1,1,,,,,,,367558
q1089237,34857505,Chuckie_(DJ),Chuckie,MUSICIAN,9.81196692515012,M,djchuckie,TRUE,15,14.8763133216348,Paramaribo,5.85222222,-55.20388889,57370,Suriname,,,,,,,,,,,,,,,FALSE,4.9869510497072,41,8907,1.91900201717422,30.8620147915397,2055,2055,,,19,19,16,16,,,,,,,34857505
q314583,2203295,Paul_Gray_(American_musician),Paul Gray,MUSICIAN,1.28037727540775,M,,FALSE,31,19.6754673463406,Los Angeles,34.05,-118.25,18110,United States,,1972-04-08,1972,"Johnston, Iowa",41.67138889,-93.70583333,114156,United States,,2010-05-24,2010,United States,,,TRUE,4.98702594421046,47,182531,3.23217810827627,46.8320691816443,989,989,85,85,4724,4724,144,144,205,205,3370,3370,1,1,2203295
q546592,284392,Isao_Tomita,Isao Tomita,MUSICIAN,1.78788048179798,M,,FALSE,22,22.2756063063094,Tokyo,35.68972222,139.69222222,30057,Japan,,1932-04-22,1932,Tokyo,35.68972222,139.69222222,30057,Japan,,2016-05-05,2016,,,,FALSE,4.29738267143782,87,50417,2.39180033290611,55.4845025894422,365,365,112,112,466,466,38,38,100,100,295,295,65,65,284392
q45189,439450,Marc-André_Hamelin,Marc-André Hamelin,MUSICIAN,3.2615573324793,M,,TRUE,20,18.6070643218339,,,,,,,1961-09-05,1961,,,,,,,,,,,,FALSE,5.89178456502868,58,13736,1.89322929611208,43.2767645750225,1302,1302,203,203,,,,,,,,,,,439450
q362056,1645439,Rocky_Gray,Rocky Gray,MUSICIAN,2.23047353517476,M,ROCKYGRAY,TRUE,22,15.2623060650983,"Jacksonville, Arkansas",34.87027778,-92.11527778,1488,United States,,,1974,,,,,,,,,,,,FALSE,4.32959424858766,45,6439,2.69603339143732,32.1464755684943,2021,2021,447,447,9965,9965,2,2,,,,,,,1645439
q345373,466391,Bob_Klose,Bob Klose,MUSICIAN,12.8432491634964,M,,TRUE,25,21.997499809177,Cambridge,52.205,0.119,17867,United Kingdom,,,1945,,,,,,,,,,,,FALSE,6.85874665280751,74,25398,2.19999189412524,54.5590528408862,415,415,108,108,1383,1383,10,10,,,,,,,466391
q218958,541681,Zoltán_Kocsis,Zoltán Kocsis,MUSICIAN,3.06573454704922,M,,FALSE,17,19.6920777314842,Budapest,47.4925,19.05138889,36787,Hungary,,1952-05-30,1952,Budapest,47.4925,19.05138889,36787,Hungary,,2016-11-06,2016,Hungary,,,FALSE,5.96969343143953,67,14151,1.67083795984645,46.8873432472021,977,977,227,227,336,336,152,152,246,246,198,198,141,141,541681
q379608,2174145,Jon_Carin,Jon Carin,MUSICIAN,2.42022814793022,M,,TRUE,21,15.7750066823156,New York City,40.661,-73.944,645042,United States,,1964-10-21,1964,,,,,,,,,United States,,,TRUE,3.41874996455491,55,5093,2.92674337981937,33.8525797486581,1953,1953,485,485,9489,9489,792,792,,,,,,,2174145
q1057003,2777824,The_Rev,The Rev,MUSICIAN,0,M,,FALSE,35,18.0914861591193,"Huntington Beach, California",33.69277778,-118.00027778,63816,United States,,1981-02-09,1981,"Huntington Beach, California",33.69277778,-118.00027778,63816,United States,,2009-12-28,2009,,,,TRUE,5.06718034096258,38,110533,3.49667372640941,41.5610848409453,1447,1447,128,128,6931,6931,4,4,241,241,4448,4448,1,1,2777824
q710199,644660,Stephen_Heller,Stephen Heller,MUSICIAN,4.17200255416966,M,,FALSE,17,20.3897204222963,"Pest, Hungary",47.5,19.1,209240,Hungary,,1813-05-15,1813,Paris,48.8567,2.3508,22989,France,,1888-01-14,1888,Austria,France,,FALSE,5.05011489181767,206,4310,2.0698408086215,49.2088756797462,777,777,41,41,295,295,10,10,51,51,2869,2869,1314,1314,644660
q386267,6657219,Till_Brönner,Till Brönner,MUSICIAN,5.55282557640141,M,TillBroenner,TRUE,20,15.7998970277815,Viersen,51,15,1383794,Czechia,,1971-05-06,1971,,,,,,,,,West Germany,,,FALSE,2.27681840796194,48,35198,2.99921737054398,33.9354068821138,1945,1945,449,449,349,349,2,2,,,,,,,6657219
q1059281,2548120,Glen_Drover,Glen Drover,MUSICIAN,9.10337463924646,M,,TRUE,18,15.3991524146755,Mississauga,43.6,-79.65,64646,Canada,,1969-05-25,1969,,,,,,,,,,,,FALSE,4.08600153129375,50,5869,2.57562565877849,32.601856586604,2001,2001,529,529,572,572,4,4,,,,,,,2548120
q635132,1854097,Charles_Lloyd_(jazz_musician),Charles Lloyd,MUSICIAN,27.7488171158605,M,,TRUE,17,19.2144812264653,"Memphis, Tennessee",35.1175,-89.97111111,48607,United States,,1938-03-15,1938,,,,,,,,,United States,,,FALSE,3.33385475827479,81,7537,2.60571837797039,45.2980543595334,1118,1118,298,298,5414,5414,15,15,,,,,,,1854097
q178112,536876,David_Sanborn,David Sanborn,MUSICIAN,17.3883908026904,M,,TRUE,23,19.7539555965776,"Tampa, Florida",27.96805556,-82.47638889,92995,United States,,1945-07-30,1945,,,,,,,,,United States,,,FALSE,3.38277630554175,74,18810,3.1622916466733,47.0932530525551,962,962,257,257,4615,4615,4,4,,,,,,,536876
q361297,1442176,Joe_Jackson_(manager),Joe Jackson,MUSICIAN,1.42268400344939,M,,FALSE,31,23.3990404786798,"Fountain Hill, Arkansas",33.35555556,-91.85111111,106814,United States,,1928-07-26,1928,Las Vegas,36.175,-115.13638889,47737,United States,,2018-06-27,2018,,,,FALSE,3.34010354354219,91,213001,4.07099322391748,59.2229333095435,213,213,66,66,1205,1205,1,1,62,62,1032,1032,5,5,1442176
q500464,310414,Art_Farmer,Art Farmer,MUSICIAN,25.3637988538854,M,,FALSE,23,19.8649358899726,"Council Bluffs, Iowa",41.253,-95.862,60795,United States,,1928-08-21,1928,New York City,40.661,-73.944,645042,United States,,1999-10-04,1999,United States,United States,,FALSE,3.65139119283821,91,7025,3.02646975704581,47.4625600830491,923,923,283,283,4443,4443,4,4,135,135,3216,3216,416,416,310414
q499649,782487,Nat_Adderley,Nat Adderley,MUSICIAN,2.4134244695613,M,,FALSE,18,18.8981364336665,"Tampa, Florida",27.96805556,-82.47638889,92995,United States,,1931-11-25,1931,"Lakeland, Florida",28.0411111111,-81.9588888889,92995,United States,,2000-01-02,2000,United States,,,FALSE,3.14802647261222,88,5957,2.99875333949163,44.2453597552313,1220,1220,292,292,5839,5839,6,6,186,186,3963,3963,1,1,782487
q451084,273182,Butch_Vig,Butch Vig,MUSICIAN,9.55330818007993,M,,TRUE,22,18.2961966292588,"Viroqua, Wisconsin",43.55666667,-90.88777778,,United States,,1955-08-02,1955,,,,,,,,,,,,TRUE,2.89699929604928,64,26945,3.36959399017636,42.2422960138984,1387,1387,275,275,6649,6649,2,2,,,,,,,273182
q318385,389373,Ole_Bull,Ole Bull,MUSICIAN,10.2366918633888,M,,FALSE,26,22.9862431399486,Bergen,60.38944444,5.33,56494,Norway,,,1810,Bergen,60.3925,5.32333333333,56494,Norway,,1880-08-17,1880,,,,FALSE,6.10283624476815,209,18771,2.31916022776051,57.849275386149,280,280,20,20,72,72,7,7,11,11,47,47,7,7,389373
q271795,26250151,Crystal_Bowersox,Crystal Bowersox,MUSICIAN,3.11306551245265,F,crystalbowersox,TRUE,17,10.4200259422992,"Ottawa County, Ohio",41.59,-83.06,26915228,United States,,1985-08-04,1985,,,,,,,,,,,,FALSE,1.63228988702765,34,3764,3.5020110961978,16.0329112746364,2255,2255,1049,1049,12083,12083,1,1,,,,,,,26250151
q4671711,38487469,Baauer,Baauer,MUSICIAN,6.32582347371218,M,baauer,TRUE,17,15.0831466317408,,,,,,,1989-04-30,1989,,,,,,,,,,,,FALSE,8.53355853296699,30,9012,1.19847577489029,31.5502900990365,2034,2034,322,322,,,,,,,,,,,38487469
q587031,1058187,Dominic_Howard,Dominic Howard,MUSICIAN,0,M,dominic_howard,TRUE,38,19.0529095454935,Stockport,53.4083,-2.1494,18081,United Kingdom,,1977-12-07,1977,,,,,,,,,,,,TRUE,6.61993848540164,42,65726,2.83443750081463,44.7603953221829,1175,1175,77,77,3000,3000,4,4,,,,,,,1058187
q431401,791222,Jeff_Healey,Jeff Healey,MUSICIAN,6.37327366909226,M,jhealeyofficial,FALSE,23,17.4479677146507,Toronto,43.7,-79.4,64646,Canada,,,1966,Toronto,43.7,-79.4,64646,Canada,,2008-03-02,2008,,,,FALSE,2.4028886460987,53,75746,3.67100363048737,39.4196606427861,1614,1614,282,282,422,422,49,49,241,241,132,132,34,34,791222
q2355665,46267927,Douwe_Bob,Douwe Bob,MUSICIAN,1.3090483451848,M,douwe_bob,TRUE,27,13.9245956839897,Amsterdam,52.36666667,4.9,12970,Netherlands,,1992-12-12,1992,,,,,,,,,Netherlands,,,FALSE,3.33612902271696,27,31106,3.235877438028,27.6950019474072,2146,2146,311,311,822,822,110,110,,,,,,,46267927
q440805,2585825,Christopher_Amott,Christopher Amott,MUSICIAN,1.37688192942525,M,chrisamott,TRUE,15,16.0947784190148,Halmstad,56.67388889,12.85722222,1019331,Sweden,,1977-11-23,1977,,,,,,,,,Sweden,,,FALSE,6.37653162863186,42,14082,1.69110471851969,34.916678129584,1891,1891,304,304,708,708,11,11,,,,,,,2585825
q236125,6746576,Linda_Perry,Linda Perry,MUSICIAN,3.00065580808863,F,RealLindaPerry,TRUE,19,18.8123346630018,"Springfield, Massachusetts",42.10138889,-72.59027778,92402,United States,,1965-04-15,1965,,,,,,,,,United States,,,FALSE,3.17204521860683,54,179946,3.04393854140832,43.959838820244,1241,1241,176,176,5946,5946,15,15,,,,,,,6746576
q1807438,8545863,Sascha_Gerstner,Sascha Gerstner,MUSICIAN,16.1389410571935,M,,TRUE,16,16.1097430071562,Stuttgart,48.78333333,9.18333333,28565,Germany,,1977-04-02,1977,,,,,,,,,West Germany,,,TRUE,7.1660593921535,42,8217,1.39691386386247,34.9664755074788,1889,1889,303,303,3320,3320,58,58,,,,,,,8545863
q729293,379324,Muhal_Richard_Abrams,Muhal Richard Abrams,MUSICIAN,12.6447365662868,M,,FALSE,15,17.5835803626789,Chicago,41.88444444,-87.6325,6886,United States,,1930-09-19,1930,Manhattan,40.78333333,-73.96666667,45470,United States,,2017-10-29,2017,United States,,,FALSE,3.30145512416583,89,1861,2.68581077676142,39.8709362955049,1571,1571,375,375,7580,7580,256,256,390,390,4680,4680,121,121,379324
q292092,42802,Sophie_B._Hawkins,Sophie B. Hawkins,MUSICIAN,5.2479619123022,F,therealsophieb,TRUE,17,16.3500776332542,Manhattan,40.78333333,-73.96666667,45470,United States,,1964-11-01,1964,,,,,,,,,United States,,,FALSE,2.64439754968003,55,22080,2.79922600379206,35.7662325127453,1844,1844,444,444,8970,8970,95,95,,,,,,,42802
q77040,856852,Richard_Z._Kruspe,Richard Z. Kruspe,MUSICIAN,0,M,,TRUE,35,22.9975086211036,Wittenberge,53,11.75,1074733,Germany,,1967-06-24,1967,,,,,,,,,,,,TRUE,7.69520207456896,52,586653,2.28596944345068,57.8867633154483,279,279,21,21,1153,1153,1,1,,,,,,,856852
q332471,24159,Paul_Desmond,Paul Desmond,MUSICIAN,8.4222220287619,M,,FALSE,28,22.4680086932816,San Francisco,37.78333333,-122.41666667,49728,United States,,,1924,New York City,40.661,-73.944,645042,United States,,1977-05-30,1977,,United States,,TRUE,4.8524316698897,95,35247,3.03564444150326,56.1247563860308,338,338,88,88,1790,1790,27,27,54,54,1463,1463,187,187,24159
q312434,3659852,Gustavo_Santaolalla,Gustavo Santaolalla,MUSICIAN,6.49905338095852,M,,TRUE,31,21.9517247660141,Ciudad Jardín Lomas del Palomar,-34.6,-58.58333333,15227800,Argentina,,1951-08-19,1951,,,,,,,,,,,,FALSE,5.06002574687944,68,83276,2.80847007613036,54.4067280925539,422,422,82,82,94,94,1,1,,,,,,,3659852
q559480,8225732,Oliver_Shanti,Oliver Shanti,MUSICIAN,3.93752499563898,M,,FALSE,15,19.0364318410009,,,,,,,1948-11-16,1948,,,,,,,,,,,,FALSE,4.5323750743951,71,10690,1.87591835179271,44.7055627755267,1181,1181,313,313,,,,,,,,,,,8225732
q16728588,41522768,DJ_Snake,DJ Snake,MUSICIAN,4.40774516606835,M,djsnake,TRUE,29,18.4564369974479,Paris,48.8567,2.3508,22989,France,,1986-06-13,1986,,,,,,,,,France,,,FALSE,5.18373134202525,33,354067,2.70105767680298,42.7755248667954,1340,1340,89,89,3265,3265,766,766,,,,,,,41522768
q31959,1298489,Pat_Martino,Pat Martino,MUSICIAN,92.4631084413406,M,,TRUE,19,19.5287692806438,Philadelphia,39.95277778,-75.16361111,50585,United States,,1944-08-25,1944,,,,,,,,,United States,,,FALSE,4.05797899920066,75,10296,2.43610122965873,46.343904793496,1030,1030,311,311,4934,4934,107,107,,,,,,,1298489
q457846,6592531,Rick_J._Jordan,Rick J. Jordan,MUSICIAN,67.4795127780679,M,,TRUE,19,18.1184478138237,Hanover,52.36666667,9.71666667,14197,Germany,,1968-01-01,1968,,,,,,,,,West Germany,,,TRUE,6.14767498053562,51,20528,1.72174070893585,41.6508046311126,1438,1438,216,216,3012,3012,49,49,,,,,,,6592531
q466198,442318,Gary_Peacock,Gary Peacock,MUSICIAN,7.39439064807962,M,,TRUE,17,19.7390439540011,"Burley, Idaho",42.53611111,-113.79277778,110663,United States,,1935-05-12,1935,,,,,,,,,,,,FALSE,4.35106128528714,84,6073,2.17273994672864,47.0436318606186,967,967,223,223,4632,4632,1,1,,,,,,,442318
q45213,2532022,Anton_Karas,Anton Karas,MUSICIAN,1.37432876581352,,,FALSE,16,21.5065531732181,,,,,,,1906-07-07,1906,,,,,,,1985-01-10,1985,,,,FALSE,5.36462141654666,113,17131,1.74544639301224,52.9253389741213,525,525,119,119,,,,,70,70,,,,,2532022
q231233,2850075,Miranda_Lambert,Miranda Lambert,MUSICIAN,1.22362232003229,F,mirandalambert,TRUE,26,13.5481132685402,"Longview, Texas",32.50916667,-94.75388889,151199,United States,,1983-11-10,1983,,,,,,,,,,,,FALSE,1.3974976364449,36,48418,4.52689241127057,26.4421885097274,2168,2168,649,649,11101,11101,2,2,,,,,,,2850075
q233061,936694,Joanna_Newsom,Joanna Newsom,MUSICIAN,1.13293050833509,F,,TRUE,25,15.2835595436237,"Grass Valley, California",39.21916667,-121.05833333,107798,United States,,1982-01-18,1982,,,,,,,,,,,,FALSE,2.10757213581642,37,100906,4.0427968223855,32.2172003683824,2017,2017,400,400,9944,9944,4,4,,,,,,,936694
q319719,1345842,Carl_Cox,Carl Cox,MUSICIAN,11.8839705512195,M,Carl_Cox,TRUE,24,20.808774391799,Barbados,13.16666667,-2.1169,,Barbados,,1962-07-29,1962,,,,,,,,,,,,FALSE,6.25205204253146,57,106110,2.28605887624477,50.6033536754296,683,683,81,81,3,3,1,1,,,,,,,1345842
q1156984,2465069,Bobby_Rondinelli,Bobby Rondinelli,MUSICIAN,10.1972957723718,M,,TRUE,15,17.4628868334986,Brooklyn,40.69277778,-73.99027778,47384,United States,,1955-07-27,1955,,,,,,,,,United States,,,FALSE,4.02305369774698,64,9056,2.33609060425305,39.4693067133698,1611,1611,334,334,7739,7739,247,247,,,,,,,2465069
q333632,398611,Chico_Buarque,Chico Buarque,MUSICIAN,2.7538947350598,M,,TRUE,29,22.723461784957,Rio de Janeiro,-22.90833333,-43.19638889,25936,Brazil,,1944-06-19,1944,,,,,,,,,,,,FALSE,3.15628229257094,75,260854,3.56457578956953,56.9748228242354,308,308,105,105,93,93,19,19,,,,,,,398611
q511488,1630407,Phil_Collen,Phil Collen,MUSICIAN,5.73128514696677,M,,TRUE,16,17.0152666130073,Hackney Central,51.543307,-0.059486,2555140,United Kingdom,,1957-12-08,1957,,,,,,,,,United Kingdom,,,FALSE,2.09301260895838,62,34473,3.26137736313139,37.9797693427091,1714,1714,367,367,3920,3920,3,3,,,,,,,1630407
q553269,355397,Bart_Berman,Bart Berman,MUSICIAN,2.80366146076729,M,,TRUE,15,19.5188790111262,Rotterdam,51.91666667,4.5,26049,Netherlands,,1938-12-29,1938,,,,,,,,,Netherlands,,,FALSE,7.64663621847993,81,1326,1.38486165357758,46.3109931300411,1035,1035,279,279,501,501,34,34,,,,,,,355397
q362564,241542,Lee_Morgan,Lee Morgan,MUSICIAN,77.5569963879005,M,,FALSE,24,21.0855583448744,Philadelphia,39,57,50585,Turkmenistan,,,1938,New York City,40.67,-73.94,645042,United States,,1972-02-19,1972,,,,TRUE,3.44827018596823,81,29399,3.3365444521762,51.5244024190552,621,621,189,189,20,20,66,66,87,87,2283,2283,291,291,241542
q528300,1180501,Richard_Bonynge,Richard Bonynge,MUSICIAN,1.81268576663093,M,,TRUE,16,18.3755147857547,"Epping, New South Wales",-33.7746,151.0788,707399,Australia,,1930-09-29,1930,,,,,,,,,,,,FALSE,3.08433314200125,89,4315,2.80121407902602,42.5062415482239,1366,1366,355,355,204,204,1,1,,,,,,,1180501
q704955,857843,Clem_Burke,Clem Burke,MUSICIAN,29.9541564742128,M,,TRUE,16,18.25106060153,"Bayonne, New Jersey",40.662411,-74.110228,125230,United States,,1954-11-24,1954,,,,,,,,,United States,,,TRUE,3.5290482143212,65,19943,2.3466543827232,42.0920977051817,1405,1405,289,289,6728,6728,8,8,,,,,,,857843
q346822,9280811,Geoff_Downes,Geoff Downes,MUSICIAN,3.84566893289102,M,asiageoff,TRUE,24,19.0112448712855,Stockport,53.4083,-2.1494,300827,United Kingdom,,1952-08-25,1952,,,,,,,,,United Kingdom,,,TRUE,3.36748064784133,67,21550,3.18791865707531,44.6217485711468,1188,1188,284,284,3027,3027,5,5,,,,,,,9280811
q918447,166276,Professor_Longhair,Professor Longhair,MUSICIAN,4.35214208444938,M,,FALSE,17,18.8049281982277,"Bogalusa, Louisiana",30.78055556,-89.86388889,,United States,,1918-12-19,1918,New Orleans,29.9666666667,-90.05,53842,United States,,1980-01-30,1980,,,,FALSE,2.34965395499919,101,10673,3.23688946310655,43.9351924670174,1243,1243,182,182,5959,5959,1,1,186,186,4021,4021,13,13,166276
q937267,542780,Frank_Thomas_(animator),Frank Thomas,MUSICIAN,1.13522272476418,M,,FALSE,15,19.142992183813,"Fresno, California",36.75,-119.76666667,92413,United States,,1912-09-05,1912,"La Cañada Flintridge, California",34.207721,-118.206979,107642,,,2004-09-08,2004,,,,FALSE,3.41846966423666,107,6722,2.49769595405555,45.0601616197763,1146,1146,224,224,5504,5504,8,8,177,177,,,1,1,542780
q193676,159966,Ludacris,Ludacris,MUSICIAN,0,M,Ludacris,TRUE,49,19.7156744002644,"Champaign, Illinois",40.115,-88.27277778,110872,United States,,1977-09-11,1977,,,,,,,,,United States,,,FALSE,4.62818060842609,42,255323,4.61234896475411,46.965865437135,973,973,60,60,4663,4663,2,2,,,,,,,159966
q539116,984900,Tom_Fogerty,Tom Fogerty,MUSICIAN,3.1406124508231,M,,FALSE,16,21.357909506756,"Berkeley, California",37.87166667,-122.27277778,49728,United States,,1941-11-09,1941,"Scottsdale, Arizona",33.5,-111.93333333,106659,United States,,1990-09-06,1990,,,,FALSE,3.7654755649587,78,73454,2.55009857882984,52.430700246978,551,551,172,172,2742,2742,9,9,89,89,2099,2099,8,8,984900
q448995,558928,Joe_Morello,Joe Morello,MUSICIAN,16.4198503766917,M,,FALSE,16,18.8784966559584,"Springfield, Massachusetts",42.10138889,-72.59027778,92402,United States,,1928-07-17,1928,"Irvington, New Jersey",40.72386,-74.232517,125168,United States,,2011-03-12,2011,United States,,,FALSE,2.82643037441551,91,8680,2.90776296105538,44.1800048371365,1226,1226,333,333,5854,5854,14,14,263,263,3971,3971,1,1,558928
q299669,155463,Louis_Vierne,Louis Vierne,MUSICIAN,0,M,,FALSE,29,23.7793553619023,Poitiers,46.58,0.34,51489,France,,1870-10-08,1870,Paris,48.8567,2.3508,22989,France,,1937-06-02,1937,France,France,,FALSE,7.58342558110933,149,27652,2.326125336779,60.4884999779943,177,177,25,25,1055,1055,4,4,29,29,1097,1097,474,474,155463
q233074,295003,Baroness_Mary_Vetsera,Baroness Mary Vetsera,MUSICIAN,1.03172594275118,F,,FALSE,25,25.2670457318578,Vienna,48.2,16.36666667,55866,Austria,,1871-03-19,1871,Mayerling,48.04694444,16.09833333,55866,Austria,,1889-01-30,1889,,,,FALSE,9.3028713615701,148,81446,1.72249583474596,65.4390591810364,85,85,14,14,114,114,54,54,6,6,99,99,2,2,295003
q346762,261630,Freddie_Hubbard,Freddie Hubbard,MUSICIAN,27.2983910846049,M,,FALSE,27,20.7846975564909,Indianapolis,39.791,-86.148,57707,United States,,,1938,"Sherman Oaks, Los Angeles",34.15111111,-118.44833333,434509,United States,,2008-12-29,2008,,,,FALSE,3.39150777007872,81,19189,3.60219304452422,50.5232336443922,692,692,199,199,3343,3343,9,9,124,124,2499,2499,2,2,261630
q1102922,12893002,Necrobutcher,Necrobutcher,MUSICIAN,4.48896373273807,M,,TRUE,16,16.3468289069601,Norway,61,8,21241,Norway,,1968-04-13,1968,,,,,,,,,Norway,,,TRUE,3.01405690206849,51,31257,2.62776532093704,35.7554217874906,1846,1846,374,374,352,352,39,39,,,,,,,12893002
q52447,39177668,RZA,RZA,MUSICIAN,0,M,rza,TRUE,34,17.6157514540238,New York City,40.661,-73.944,645042,United States,,1969-07-05,1969,,,,,,,,,United States,,,FALSE,1.97936469598429,50,123283,4.93665195661206,39.9779914297891,1559,1559,296,296,7539,7539,656,656,,,,,,,39177668
q519500,898094,Frank_Bello,Frank Bello,MUSICIAN,40.5899353923976,M,,TRUE,17,16.0485599960977,,,,,,,1965-07-09,1965,,,,,,,,,,,,TRUE,3.18146502635931,54,12194,2.63449979063035,34.762877954801,1904,1904,433,433,,,,,,,,,,,898094
q234019,724473,Anneke_van_Giersbergen,Anneke van Giersbergen,MUSICIAN,1.23759619589895,F,annekeannique,TRUE,20,18.8403772041214,Sint-Michielsgestel,51.63333333,5.35,118747,Netherlands,,1973-03-08,1973,,,,,,,,,,,,TRUE,6.88029957378341,46,66509,1.86877897722544,44.0531554557616,1235,1235,154,154,549,549,1,1,,,,,,,724473
q321339,169218,Paul_Oakenfold,Paul Oakenfold,MUSICIAN,10.8390384644314,M,pauloakenfold,TRUE,27,17.5601037148637,Mile End,51.5248,-0.0314,504967,United Kingdom,,,1963,,,,,,,,,,,,FALSE,3.09107857003686,56,24832,3.71424736739869,39.7928134970746,1579,1579,333,333,3747,3747,2,2,,,,,,,169218
q77222,1827645,Julius_Klengel,Julius Klengel,MUSICIAN,9.23586167155185,M,,FALSE,17,20.4811766044233,Leipzig,51.33333333,12.38333333,17955,Germany,,1859-09-24,1859,Leipzig,51.33333333,12.38333333,17955,Germany,,1933-10-27,1933,Saxony,,,FALSE,5.87467198266839,160,3432,1.69623831464557,49.5132126931781,753,753,70,70,2449,2449,43,43,61,61,2056,2056,44,44,1827645
q456711,1507227,Larry_Adler,Larry Adler,MUSICIAN,1.0274806494252,M,,FALSE,19,18.1288737166534,Baltimore,39.28333333,-76.61666667,26997138,United States,,1914-02-10,1914,London,51.50722222,-0.1275,17867,United Kingdom,,2001-08-06,2001,,,,FALSE,2.44602709033908,105,4191,3.47902427446665,41.6854987114439,1435,1435,242,242,6884,6884,55,55,197,197,2272,2272,647,647,1507227
