wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q185489,410610,Simo_Häyhä,Simo Häyhä,MILITARY PERSONNEL,0,M,,False,48,28.0182166380924,Rautjärvi,61.43333333,29.35,784014,Finland,,1905-12-17,1905,Hamina,60.56666667,27.2,254295,Finland,,2002-04-01,2002,,,,False,10.0574771650648,114,615082,2.96469443807659,74.5940787496641,28,28,6,6,3,3,1,1,4,4,3,3,1,1,410610
q299612,157667,"Raymond_IV,_Count_of_Toulouse","Raymond IV, Count of Toulouse",MILITARY PERSONNEL,0,M,,False,37,25.7430432803487,Toulouse,43.6045,1.444,45371,France,,1045-01-01,1045,Citadel of Raymond de Saint-Gilles,34.4334,35.8445,21328634,Lebanon,,1105-06-22,1105,France,,,False,10.3672687335561,974,27921,2.40157860249415,67.0230272512053,137,137,2,2,452,452,1,1,1,1,4,4,1,1,157667
q181538,474909,Rudolf_Abel,Rudolf Abel,MILITARY PERSONNEL,5.56308176994548,M,,False,34,24.7853131869988,Benwell,54.974,-1.669,70348,United Kingdom,,1903-07-11,1903,Moscow,55.75,37.61666667,19004,Russia,,1971-11-15,1971,,Soviet Union,,False,5.62381688460446,116,157708,3.06154609870643,63.8360068715508,231,231,28,28,470,470,1,1,25,25,203,203,102,102,474909
q57742,684315,Arthur_Nebe,Arthur Nebe,MILITARY PERSONNEL,3.73229964181688,M,,False,23,24.3583310734288,Berlin,52.51666667,13.38888889,3354,Germany,,1894-11-13,1894,Berlin,52.51666667,13.38888889,3354,Germany,,1945-03-21,1945,Germany,Germany,,False,7.27410947311199,125,82506,1.98341199302749,62.4151465402901,282,282,32,32,638,638,44,44,65,65,551,551,79,79,684315
q378433,240653,Xiahou_Dun,Xiahou Dun,MILITARY PERSONNEL,9.01786800302836,M,,False,22,25.1950631289408,Han dynasty,34.15583333,108.94638889,43460,China,,0155-01-01,155,,,,,,,0220-06-13,220,,,,False,5.79242650521794,1864,118566,1.94690619365729,65.1995240300895,189,189,5,5,120,120,13,13,4,4,,,,,240653
q207738,698457,Aleksei_Brusilov,Aleksei Brusilov,MILITARY PERSONNEL,0,M,,False,46,25.0254178708849,Tbilisi,41.71666667,44.78333333,42298,Georgia,,1853-09-01,1853,Moscow,55.75,37.61666667,19004,Russia,,1926-03-17,1926,Russia,Soviet Union,,False,6.20038280729787,166,81946,3.60536306440459,64.6349987024526,205,205,10,10,12,12,3,3,16,16,184,184,89,89,698457
q314182,1105658,Henry_Allingham,Henry Allingham,MILITARY PERSONNEL,7.29380960531302,M,,False,25,21.7984345555912,Upper Clapton,51.5702,-0.0583,1112504,United Kingdom,,1896-06-06,1896,Ovingdean,50.81444444,-0.07388889,5878283,United Kingdom,,2009-07-18,2009,United Kingdom,,,False,5.62031465779804,123,12780,2.77038521491568,53.8966271486539,733,733,86,86,1475,1475,1,1,88,88,1093,1093,1,1,1105658
q552297,1608840,Iona_Yakir,Iona Yakir,MILITARY PERSONNEL,21.3917713864325,M,,False,19,21.7386806446589,Chișinău,47,28.91666667,56635,Moldova,,1896-08-03,1896,Moscow,55.75,37.61666667,19004,Russia,,1937-06-12,1937,,Soviet Union,,False,3.96665427230532,123,41742,2.76368140992922,53.6977851855292,743,743,88,88,19,19,4,4,60,60,619,619,303,303,1608840
q724339,371236,Don_Carlos_Buell,Don Carlos Buell,MILITARY PERSONNEL,35.6441664191257,M,,False,15,18.2484683907863,"Lowell, Ohio",39.52916667,-81.5075,129941,United States,,1818-03-23,1818,"Rockport, Kentucky",37.33638889,-86.99277778,115386,United States,,1898-11-19,1898,,,,False,2.24969508496701,201,4541,2.81693599198655,42.0834716543496,1153,1153,75,75,6733,6733,1,1,52,52,4355,4355,1,1,371236
q310462,316443,Saigō_Takamori,Saigō Takamori,MILITARY PERSONNEL,0,M,,False,40,26.1022626759845,Kagoshima,31.6,130.55,16910,Japan,,1828-01-23,1828,Kagoshima,31.6,130.55,16910,Japan,,1877-09-24,1877,,Japan,,False,5.13694432872001,191,404808,3.48439920252618,68.2183948632368,109,109,5,5,32,32,1,1,4,4,22,22,1,1,316443
q503161,2256905,Michael_Mullen,Michael Mullen,MILITARY PERSONNEL,11.7664530893448,M,thejointstaff,True,21,18.1280409514615,"Los Angeles County, California",34.05,-118.25,79734,United States,,1946-10-04,1946,,,,,,,,,,,,False,2.68463227414973,73,9012,3.53359593492244,41.6827275344116,1158,1158,444,444,6886,6886,3,3,,,,,,,2256905
q57250,1359877,Wilhelm_Bittrich,Wilhelm Bittrich,MILITARY PERSONNEL,2.41560515163673,M,,False,24,24.5511438365719,Wernigerode,51.835,10.78527778,33812,Germany,,1894-02-26,1894,Wolfratshausen,47.91333333,11.42777778,1485097,Germany,,1979-04-19,1979,,,,False,8.35838886695326,125,65714,1.8728374177092,63.0567659379278,258,258,29,29,578,578,2,2,21,21,502,502,1,1,1359877
q453702,348000,Zinovy_Rozhestvensky,Zinovy Rozhestvensky,MILITARY PERSONNEL,25.0583758291502,M,,False,21,23.3363901536343,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1848-11-11,1848,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1909-01-14,1909,Russia,Russia,,False,6.29604793926766,171,35120,1.8366647256124,59.0144530037678,426,426,26,26,366,366,48,48,19,19,343,343,48,48,348000
q112049,2862752,Matthäus_Hetzenauer,Matthäus Hetzenauer,MILITARY PERSONNEL,5.02423066182981,M,,False,20,22.5703836473215,Brixen im Thale,47.45,12.25,888113,Austria,,1924-12-23,1924,Brixen im Thale,47.45,12.25,888113,,,2004-10-03,2004,,,,False,5.15288297517294,95,48603,2.17398515104679,56.4654275909526,572,572,83,83,325,325,1,1,61,61,,,1,1,2862752
q57123,52246,Alfred_Jodl,Alfred Jodl,MILITARY PERSONNEL,0,M,,False,56,27.6314392053743,Würzburg,49.78333333,9.93333333,30876585,Germany,,1890-05-10,1890,Nuremberg,49.45,11.08333333,21287,Germany,,1946-10-16,1946,Germany,,,False,10.5246011412876,129,255426,2.9535173654772,73.3070067770673,38,38,10,10,115,115,2,2,7,7,89,89,7,7,52246
q61156,3173887,Heinz-Wolfgang_Schnaufer,Heinz-Wolfgang Schnaufer,MILITARY PERSONNEL,5.84092112244986,M,,False,17,21.941733814917,Calw,48,43,106505,Russia,,1922-02-16,1922,Bordeaux,44.84,-0.58,4097,,,1950-07-15,1950,,France,,False,6.06871965760567,97,21213,1.80997689698227,54.3734813929048,695,695,119,119,624,624,3,3,58,58,,,8,8,3173887
q342557,4983571,Dmitry_Pavlov_(general),Dmitry Pavlov,MILITARY PERSONNEL,49.1300752529182,M,,False,26,22.845268790004,Kologrivsky District,58.83333333,44.33333333,32655654,Russia,,1897-10-23,1897,Moscow,55.75,37.61666667,19004,Russia,,1941-07-22,1941,,Soviet Union,,False,3.95583756846032,122,67088,2.71947305289459,57.3801576990242,513,513,67,67,439,439,1,1,47,47,408,408,200,200,4983571
q63103,5628893,Walther_von_Lüttwitz,Walther von Lüttwitz,MILITARY PERSONNEL,16.7663455452826,M,,False,15,20.9732727709987,"Bogacica, Opole Voivodeship",50.97055556,18.13666667,6742,Poland,,1859-02-20,1859,Wrocław,51.1,17.03333333,33603,Poland,,1942-09-20,1942,,,,False,3.8611168774623,160,15315,1.55627115412446,51.1507518313084,910,910,64,64,504,504,1,1,96,96,255,255,14,14,5628893
q61022,2132625,Maximilian_von_Prittwitz,Maximilian von Prittwitz,MILITARY PERSONNEL,11.7899997005745,M,,False,23,22.4798773377028,Bierutów,51.125,17.54166667,9457040,Poland,,1848-11-27,1848,Berlin,52.51666667,13.38888889,3354,Germany,,1917-03-29,1917,,Germany,,False,8.29245171777089,171,7100,1.81953095979732,56.1642514503627,590,590,39,39,324,324,1,1,32,32,1204,1204,159,159,2132625
q357136,294994,"François-Henri_de_Montmorency,_duc_de_Luxembourg","François-Henri de Montmorency, duc de Luxembourg",MILITARY PERSONNEL,28.5955876941278,M,,False,23,22.6653753613305,Paris,48.8567,2.3508,22989,France,,1628-01-08,1628,"Versailles, Yvelines",48.8047222222,2.13416666667,22989,France,,1695-01-04,1695,France,,,False,5.92250910725657,391,11866,2.33983006649467,56.7815297271881,548,548,7,7,1579,1579,357,357,10,10,1645,1645,17,17,294994
q61115,4853746,Wilhelm_Rediess,Wilhelm Rediess,MILITARY PERSONNEL,2.46190495394629,M,,False,19,21.9261552934169,Heinsberg,51.06305556,6.09638889,1304524,Germany,,,,Oslo,59.91666667,10.73333333,22309,,,1945-05-08,1945,,Norway,,False,6.94368772396653,119,11064,1.81711382397055,54.321641040544,703,703,,,1702,1702,1,1,131,131,,,25,25,4853746
q60456,2579439,Hans_Baur,Hans Baur,MILITARY PERSONNEL,1.29263179725359,M,,False,22,23.3092710080768,Ampfing,48.26666667,12.41666667,10195817,Germany,,1897-06-19,1897,Herrsching,48,11.18333333,2177338,Germany,,1993-02-17,1993,,,,False,6.87512404706767,122,38010,2.09511093157347,58.9242091342573,432,432,54,54,997,997,1,1,38,38,855,855,3,3,2579439
q60245,593666,Günther_Prien,Günther Prien,MILITARY PERSONNEL,69.5225412851213,M,,False,24,24.2372215049009,Osterfeld,51.07666667,11.93305556,4996402,Germany,,1908-01-16,1908,Atlantic Ocean,0,-25,698,,,1941-03-07,1941,,,,False,7.42999616344772,111,72458,2.05013805819293,62.01213251186,299,299,38,38,678,678,1,1,28,28,,,6,6,593666
q551560,523892,Edmund_Kirby_Smith,Edmund Kirby Smith,MILITARY PERSONNEL,6.78155478996672,M,,False,18,17.572833907686,"St. Augustine, Florida",29.89472222,-81.31444444,109790,United States,,1824-05-16,1824,"Sewanee, Tennessee",35.20111111,-85.92138889,135178,United States,,1893-03-28,1893,United States,,,False,1.65131492006882,195,3784,3.50172421041454,39.8351755197816,1171,1171,51,51,7595,7595,1,1,59,59,4688,4688,1,1,523892
q296785,154515,Tōgō_Heihachirō,Tōgō Heihachirō,MILITARY PERSONNEL,0,M,,False,35,24.733470054146,Kagoshima Castle,31.598485,130.554611,16910,Japan,,,1848,Tokyo,35.68333333,139.68333333,30057,Japan,,1934-05-30,1934,,,,False,4.19310050007612,171,219139,3.49207009153915,63.6634894555332,237,237,12,12,84,84,1,1,18,18,60,60,14,14,154515
q70536,33742931,Walter_Model,Walter Model,MILITARY PERSONNEL,0,M,,False,43,27.141270933854,Genthin,52,24,4985234,Belarus,,1891-01-24,1891,Duisburg,51.43514722,6.76269167,101612,Germany,,1945-04-21,1945,,Germany,,False,10.2377422742484,128,234752,2.45856154917561,71.6758830589737,58,58,8,8,5,5,1,1,11,11,128,128,2,2,33742931
q944910,1027525,Alexey_Kaledin,Alexey Kaledin,MILITARY PERSONNEL,3.34195374691392,,,False,22,21.399353334984,Saratov Governorate,51.5333,46,41261316,Russia,,1861-10-24,1861,Novocherkassk,47.42222222,40.09388889,1044503,,,1918-02-11,1918,,,,False,3.54394841573173,158,25643,3.0560731550984,52.5686120930092,812,812,58,58,761,761,1,1,77,77,,,2,2,1027525
q439768,1608151,Qi_Jiguang,Qi Jiguang,MILITARY PERSONNEL,3.60542560549439,M,,False,23,23.5132217435602,Shandong,36.4,118.4,105032,China,,1527-11-12,1527,"Penglai, Shandong",37.81666667,120.73333333,295200,China,,1588-01-17,1588,,,,False,4.69522648691886,492,41359,2.59130594616888,59.6028921525151,397,397,6,6,279,279,1,1,8,8,196,196,1,1,1608151
q63948,12080417,Eugen_Ritter_von_Schobert,Eugen Ritter von Schobert,MILITARY PERSONNEL,31.7819332935412,M,,False,15,20.9445031300689,Würzburg,49.78333333,9.93333333,30876585,Germany,,1883-03-13,1883,Mykolaiv,46.96666667,32,901495,Ukraine,,1941-09-12,1941,Germany,,,False,5.6662128478966,136,7504,1.50314881294484,51.0550156394573,915,915,108,108,2233,2233,18,18,84,84,158,158,1,1,12080417
q214742,1361279,Gyula_Cseszneky,Gyula Cseszneky,MILITARY PERSONNEL,0,M,,False,30,20.9544016048831,Austria-Hungary,48.2,16.35,2983,Austria,,1914-06-28,1914,Brazil,-10,-52,3383,Brazil,,1970-01-01,1970,Austria,Brazil,,False,8.91098404524987,105,1355,2.20613476006023,51.0879546075228,914,914,132,132,488,488,23,23,102,102,107,107,1,1,1361279
q297121,146580,George_Meade,George Meade,MILITARY PERSONNEL,0,M,,False,33,21.3387524250857,Cádiz,36.53333333,-6.28333333,52738,Spain,,1815-12-31,1815,Philadelphia,39.95277778,-75.16361111,50585,United States,,1872-11-06,1872,Spain,United States,,False,2.87724608369697,204,19457,4.39340600570815,52.3669515873904,826,826,34,34,710,710,3,3,28,28,2114,2114,24,24,146580
q19175,905639,Arthur_Percival,Arthur Percival,MILITARY PERSONNEL,351.494016652282,M,,False,19,21.4320416257965,Aspenden,51.9356,-0.0193,3192165,United Kingdom,,1887-12-26,1887,London,51.5072222222,-0.1275,17867,United Kingdom,,1966-01-31,1966,,,,False,4.27812977779864,132,24279,2.67361728248232,52.6773883022135,805,805,99,99,1662,1662,1,1,76,76,1221,1221,320,320,905639
q375973,2177428,"Gaston_of_Foix,_Duke_of_Nemours","Gaston of Foix, Duke of Nemours",MILITARY PERSONNEL,1.90547728453428,M,,False,19,23.2206992365792,"Mazères, Ariège",43.2525,1.6789,15431657,France,,1489-12-10,1489,Battle of Ravenna (1512),44.41666667,12.2,2071409,Italy,,1512-04-11,1512,,,,False,7.43926896832322,530,9941,1.4463439180619,58.6294705197091,446,446,6,6,1314,1314,1,1,3,3,1235,1235,1,1,2177428
q78597,1472690,Julius_Jacob_von_Haynau,Julius Jacob von Haynau,MILITARY PERSONNEL,14.2991758507913,M,,False,17,21.6034938305031,,,,,,,1786-10-14,1786,Vienna,48.2,16.36666667,55866,Austria,,1853-03-14,1853,,Austria,,False,4.70350514653301,233,15335,2.0741159604166,53.2479265721612,774,774,25,25,,,,,22,22,404,404,221,221,1472690
q320132,101413,Nearchus,Nearchus,MILITARY PERSONNEL,1.49791562304434,M,,False,29,24.3355846373674,Indus River,23.99444444,67.43083333,,Pakistan,,0356-01-01 BC,-356,,,,,,,0300-01-01 BC,-300,,,,False,8.44662228563229,2375,15265,2.18748030109522,62.3394536537499,284,284,3,3,12,12,1,1,5,5,,,,,101413
q32258,19614110,James_Joseph_Dresnok,James Joseph Dresnok,MILITARY PERSONNEL,2.5774274063872,,,False,15,17.7979735011013,,,,,,,1941-11-24,1941,,,,,,,,2016,,,,False,1.96225574399372,78,11014,3.20893749175098,40.5843683011969,1166,1166,358,358,,,,,350,350,,,,,19614110
q265814,541858,Elyesa_Bazna,Elyesa Bazna,MILITARY PERSONNEL,1.25800342983903,M,,False,18,22.9545372310958,,,,,,,1904-07-28,1904,,,,,,,1970-12-21,1970,,,,False,6.39514126002868,115,37609,1.64054256666194,57.7437682308753,492,492,59,59,,,,,54,54,,,,,541858
q335008,780464,"Frederick_Roberts,_1st_Earl_Roberts","Frederick Roberts, 1st Earl Roberts",MILITARY PERSONNEL,377.213601975005,M,,False,20,20.2164960535361,Kanpur,26.449923,80.331874,363531,India,,1832-09-30,1832,Saint-Omer,50.7461,2.2617,173729,France,,1914-11-14,1914,,,,False,3.18680126460223,187,10636,3.12192820882308,48.6324402128805,1039,1039,55,55,327,327,1,1,71,71,2937,2937,1,1,780464
q1045940,8456288,Manshuk_Mametova,Manshuk Mametova,MILITARY PERSONNEL,1.68467494060838,,,False,16,21.2137803119376,,,,,,,1922-10-23,1922,Nevel (town),56.03333333,29.91666667,5340603,Russia,,1943-10-15,1943,,,,False,2.38620679908062,97,96126,2.3260665082518,51.9510842420317,864,864,161,161,,,,,82,82,725,725,1,1,8456288
q2636954,13808883,Yekaterina_Zelenko,Yekaterina Zelenko,MILITARY PERSONNEL,1.97159575102559,F,,False,15,18.8369029144101,Volhynian Governorate,50.2544,28.6578,17104199,Ukraine,,1916-09-14,1916,Sumy Oblast,51,34,1567618,Ukraine,,1941-09-12,1941,,Soviet Union,,False,2.92908090081551,103,6956,2.50724615903516,44.0415941273752,1132,1132,182,182,524,524,4,4,120,120,211,211,1,1,13808883
q76723,182252,Maurice_de_Saxe,Maurice de Saxe,MILITARY PERSONNEL,17.2543584208092,M,,False,36,24.3835724789024,Goslar,51.90722222,10.43,157619,Germany,,1696-10-28,1696,Château de Chambord,47.616342,1.516962,88848,France,,1750-11-20,1750,,,,False,6.2775124289884,323,34920,2.96217314406957,62.4991418895163,277,277,5,5,632,632,2,2,5,5,859,859,1,1,182252
q40756,229575,Michel_Ney,Michel Ney,MILITARY PERSONNEL,0,M,,False,50,27.061052921988,Saarlouis,49.31666667,6.75,350613,Germany,,1769-01-10,1769,Bourbon Restoration,48.81666667,2.48333333,62244,France,,1815-12-07,1815,,,,False,9.06135908332519,250,145759,2.83951515940654,71.4089430928939,62,62,5,5,166,166,1,1,2,2,265,265,1,1,229575
q65568,4937997,Matthias_Kleinheisterkamp,Matthias Kleinheisterkamp,MILITARY PERSONNEL,10.4466602137884,M,,False,15,21.556280978719,Elberfeld,51.26666667,7.13333333,331725,Germany,,1893-06-22,1893,Halbe,52.10861111,13.70083333,3971762,Germany,,1945-04-29,1945,Germany,,,False,5.32176376514299,126,16378,1.48551750755808,53.0908172551809,785,785,88,88,1924,1924,9,9,145,145,1639,1639,1,1,4937997
q188205,102739,George_Armstrong_Custer,George Armstrong Custer,MILITARY PERSONNEL,0,M,,False,53,26.0051690585183,"New Rumley, Ohio",40.40166667,-81.03083333,2675939,United States,,,1839,Little Bighorn Battlefield National Monument,45.57027778,-107.4275,1218021,United States,,1876-06-25,1876,,,,False,5.27545720760841,180,259774,4.37120763690095,67.8952982624849,119,119,7,7,312,312,1,1,4,4,295,295,1,1,102739
q562549,26875120,Jalil_Zandi,Jalil Zandi,MILITARY PERSONNEL,1.97967105189264,M,,False,20,19.5717221394105,Garmsar,35.21833333,52.34083333,1853188,Iran,,1951-05-02,1951,Tehran,35.68916667,51.38888889,57654,Iran,,2001-04-01,2001,,,,False,3.65176703615576,68,31688,2.50324904851683,46.4868382120075,1098,1098,214,214,267,267,1,1,162,162,159,159,24,24,26875120
q242609,158641,André_Masséna,André Masséna,MILITARY PERSONNEL,0,M,,False,38,25.9880472380547,Nice,43.7034,7.2663,47088,France,,1758-05-16,1758,Paris,48.8567,2.3508,22989,France,,1817-04-04,1817,Piedmont-Sardinia,France,,False,9.18638450646414,261,65237,2.27573946036401,67.8383223032525,121,121,4,4,410,410,6,6,5,5,449,449,202,202,158641
q560470,333443,Reginald_Dyer,Reginald Dyer,MILITARY PERSONNEL,2.15921063869285,M,,False,18,18.3220565905497,Murree,33.90416667,73.39027778,1037723,Pakistan,,1864-10-09,1864,Long Ashton,51.43,-2.65,832575,United Kingdom,,1927-07-24,1927,,,,False,1.25767647140071,155,18429,3.96284346464989,42.328349719659,1152,1152,115,115,71,71,2,2,95,95,2229,2229,1,1,333443
q712459,558195,Aleksander_Zawadzki,Aleksander Zawadzki,MILITARY PERSONNEL,1.08422485242985,M,,False,18,20.328794528534,Dąbrowa Górnicza,50.32138889,19.18722222,44829,Poland,,1899-12-16,1899,Warsaw,52.23333333,21.01666667,32908,Poland,,1964-08-07,1964,,Poland,,False,3.36487935878663,120,15165,2.60888760772964,49.0061337314485,1023,1023,139,139,580,580,1,1,94,94,287,287,85,85,558195
q275640,2655600,Giovanni_Messe,Giovanni Messe,MILITARY PERSONNEL,1.70725623559387,M,,False,23,23.7635398298773,Mesagne,40.56666667,17.8,1588,Italy,,1883-12-10,1883,Italy,43,12,14532,Italy,,1968-12-18,1968,,Italy,,False,7.52511290435228,136,39406,1.952957752211,60.4358709301771,363,363,40,40,1026,1026,1,1,33,33,1042,1042,7,7,2655600
q57185,191160,Maximilian_von_Spee,Maximilian von Spee,MILITARY PERSONNEL,12.3301735093735,M,,False,32,24.2862071527795,Copenhagen,55.67611111,12.56833333,13014,Denmark,,1861-06-22,1861,Atlantic Ocean,0,-25,698,,,1914-12-08,1914,Denmark,,,False,7.72075480014604,158,37006,2.46900350544183,62.175141128989,289,289,20,20,77,77,15,15,17,17,,,4,4,191160
q62425,303948,Oskar_von_Hutier,Oskar von Hutier,MILITARY PERSONNEL,94.6522394182692,M,,False,19,21.5800463792309,Erfurt,50.98333333,11.03333333,9481,Germany,,1857-08-27,1857,Berlin,52.5166666667,13.3833333333,3354,Germany,,1934-12-05,1934,,,,False,5.67668772318998,162,10514,2.03797240107075,53.1699009305171,778,778,51,51,1904,1904,10,10,63,63,1625,1625,211,211,303948
q386532,182496,Megabyzus,Megabyzus,MILITARY PERSONNEL,8.01290024303126,M,,False,15,20.2363475032012,,,,,,,0516-01-01 BC,-516,,,,,,,0401-01-01 BC,-401,,,,False,4.39737105717994,2535,3459,2.16710808923955,48.6984995077564,1035,1035,1,1,,,,,7,7,,,,,182496
q433455,383192,Xanthippus_of_Carthage,Xanthippus of Carthage,MILITARY PERSONNEL,2.97418716747992,M,,False,20,22.1688368176153,Sparta,37.08194444,22.42361111,36487,Greece,,,-300,,,,,,,0300-01-01 BC,-300,Sparta,,,False,6.04451084286207,2319,7224,2.20116131141577,55.129207774383,653,653,22,22,341,341,28,28,13,13,,,,,383192
q701714,1461613,Claude_Alexandre_de_Bonneval,Claude Alexandre de Bonneval,MILITARY PERSONNEL,3.17338400169068,M,,False,15,21.4236873365066,,,,,,,1675-07-14,1675,Istanbul,41.01361111,28.955,3391396,Turkey,,1747-03-23,1747,,Ottoman,,False,5.8669213026597,344,5341,1.38731976067157,52.6495878912111,808,808,7,7,,,,,16,16,470,470,74,74,1461613
q720,17414699,Genghis_Khan,Genghis Khan,MILITARY PERSONNEL,0,M,,False,151,34.6892834441223,Khentii Mountains,48.7833,109.167,7300427,Mongolia,,,1162,Yinchuan,38.46666667,106.26666667,465955,China,,1227-08-18,1227,,,,False,25.9321611622681,857,2381023,2.77923869995027,96.7932620190217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17414699
q84882,17714899,Alexander_von_Krobatin,Alexander von Krobatin,MILITARY PERSONNEL,2.22898686978029,,,False,15,19.3098766086223,Olomouc,49.59388889,17.25083333,57573,Czechia,,1849-09-12,1849,Vienna,48.2,16.36666667,55866,Austria,,1933-09-28,1933,,Austria,,False,4.35713346045419,170,2991,2.13381418636681,45.6154997746565,1109,1109,67,67,262,262,7,7,84,84,543,543,331,331,17714899
q220806,157674,Bohemond_I_of_Antioch,Bohemond I of Antioch,MILITARY PERSONNEL,0,M,,False,45,25.7748137714031,San Marco Argentano,39.55,16.11666667,6293006,Italy,,1054-01-01,1054,Canosa di Puglia,41.2166666667,16.0666666667,2681,Italy,,1111-03-03,1111,,,,False,8.35172582005485,965,40680,3.25382623101735,67.128749315454,133,133,1,1,484,484,1,1,2,2,523,523,1,1,157674
q314075,159737,Miloš_Obilić,Miloš Obilić,MILITARY PERSONNEL,4.64733671679051,M,,False,30,26.0069652545802,Battle of Kosovo,42.63,21.12,3486153,Kosovo,,,1350,Kosovo Polje,42.63,21.12,3486153,Kosovo,,1389-06-28,1389,,,,False,9.17811168175414,669,60165,2.0478914167028,67.9012754302641,118,118,4,4,1,1,1,1,4,4,2,2,1,1,159737
q454789,2278872,Raimondo_Montecuccoli,Raimondo Montecuccoli,MILITARY PERSONNEL,3.18892821578933,M,,False,22,24.2158333832487,Pavullo nel Frignano,44.33333333,10.83333333,5603564,Italy,,1609-02-21,1609,Linz,48.3,14.28333333,55856,Austria,,1680-10-16,1680,,Austria,,False,8.04506284855729,410,23115,1.68935330294711,61.9409596625768,303,303,4,4,878,878,1,1,6,6,163,163,6,6,2278872
q512547,909493,Alfredo_Astiz,Alfredo Astiz,MILITARY PERSONNEL,6.45649438750833,M,,True,15,19.673703768047,Mar del Plata,-38,-57.55,283975,Argentina,,1951-11-08,1951,,,,,,,,,Argentina,,,False,4.45490078247692,68,32398,1.93477222333526,46.8262005553981,1094,1094,206,206,273,273,3,3,,,,,,,909493
q2896654,23664552,Bowe_Bergdahl,Bowe Bergdahl,MILITARY PERSONNEL,10.2891192545775,M,,True,17,11.2941466828676,"Sun Valley, Idaho",43.68055556,-114.34277778,110624,United States,,1986-03-28,1986,,,,,,,,,,,,False,1.41461088477919,33,14897,3.75129530377725,18.9417063869691,1194,1194,984,984,11926,11926,2,2,,,,,,,23664552
q115687,181575,Jacques_Leroy_de_Saint-Arnaud,Jacques Leroy de Saint-Arnaud,MILITARY PERSONNEL,4.78165498247709,M,,False,15,21.1624465401054,Paris,48.8567,2.3508,22989,France,,1798-08-20,1798,Black Sea,44,35,3386,,,1854-09-29,1854,France,,,False,5.28655009735274,221,8280,1.64795503149851,51.7802618170814,874,874,23,23,2430,2430,567,567,19,19,,,3,3,181575
q333806,330417,Jean_Victor_Marie_Moreau,Jean Victor Marie Moreau,MILITARY PERSONNEL,13.6862682458718,M,,False,30,24.6392038648729,Morlaix,48.5783,-3.8267,1653967,France,,,1763,Louny,50.35722222,13.79694444,1303850,Czech Republic,,1813-09-02,1813,,,,False,7.86904798550744,256,34558,2.09480280924933,63.3498016342861,245,245,5,5,745,745,1,1,5,5,15,15,1,1,330417
q436817,26267717,Roger_de_Flor,Roger de Flor,MILITARY PERSONNEL,7.64818576694511,M,,False,25,24.0435268126498,Brindisi,40.63333333,17.93333333,1588,Italy,,1267-01-01,1267,Edirne,41.66666667,26.56666667,216887,Turkey,,1305-04-30,1305,,,,False,6.24097117147999,752,29046,2.26149172767964,61.367578335353,327,327,3,3,927,927,1,1,5,5,264,264,5,5,26267717
q152325,15408,Isoroku_Yamamoto,Isoroku Yamamoto,MILITARY PERSONNEL,0,M,,False,57,27.4207753063902,"Nagaoka, Niigata",37.44619444,138.85125,6793151,Japan,,,1884,"Buin, Papua New Guinea",-6.746,155.685,22606002,Papua New Guinea,,1943-04-18,1943,,,,False,6.41091554447859,135,665405,3.77307518308584,72.6059844911628,46,46,3,3,18,18,1,1,6,6,1,1,1,1,15408
q715464,2612161,Hiroyoshi_Nishizawa,Hiroyoshi Nishizawa,MILITARY PERSONNEL,8.69738260590924,M,,False,15,22.2933729308573,Nagano Prefecture,36.25,138.1,179782,Japan,,1920-01-27,1920,Mindoro,12.93027778,121.09444444,240469,Philippines,,1944-10-26,1944,,,,False,5.91119342480823,99,34425,1.54904652007586,55.5436242510722,622,622,97,97,459,459,2,2,91,91,11,11,1,1,2612161
q185476,75831,Flavius_Aetius,Flavius Aetius,MILITARY PERSONNEL,0,M,,False,55,27.7345726088646,Silistra,44.11666667,27.26666667,296915,Bulgaria,,0390-01-01,390,Ravenna,44.4177777778,12.1994444444,,Italy,,0454-09-21,454,,,,False,11.0763535449901,1629,91764,2.71715749750766,73.6502018599294,36,36,2,2,7,7,1,1,1,1,206,206,4,4,75831
q311033,2503480,Nikolay_Gumilyov,Nikolay Gumilyov,MILITARY PERSONNEL,2.5532526788848,M,,False,34,22.5123340630118,Kronstadt,60,29.76666667,763125,Russia,,1886-04-03,1886,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1921-08-26,1921,Russia,Russia,,False,1.9620517230302,133,193954,4.91054997576726,56.2722570834055,585,585,58,58,507,507,2,2,34,34,470,470,82,82,2503480
