wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q92792,1047595,Blake_Ross,Blake Ross,COMPUTER SCIENTIST,1.22769753316011,M,BlakeRoss,True,16,11.3072541943199,Miami,25.77527778,-80.20888889,53846,United States,,1985-06-12,1985,,,,,,,,,,,,False,2.57632057924989,34,3583,3.02931004605998,18.985324005769,186,186,995,995,11921,11921,63,63,,,,,,,1047595
q92758,21888796,Michael_Stonebraker,Michael Stonebraker,COMPUTER SCIENTIST,2.5854197212029,M,,True,18,18.7827402828649,,,,,,,1943-10-11,1943,,,,,,,,,,,,False,3.41553828318044,76,7926,2.87640419589004,43.8613581592784,109,109,349,349,,,,,,,,,,,21888796
q510591,473287,Warren_Weaver,Warren Weaver,COMPUTER SCIENTIST,1.0448692459966,M,,False,17,21.0754117248232,"Reedsburg, Wisconsin",43.53388889,-90.00277778,260673,United States,,,1894,"New Milford, Connecticut",41.57694444,-73.40833333,669680,United States,,1978-11-24,1978,,,,False,5.27857748555042,125,10627,1.95888142460998,51.4906377027617,52,52,100,100,3011,3011,1,1,87,87,2288,2288,3,3,473287
q318489,265666,Bram_Cohen,Bram Cohen,COMPUTER SCIENTIST,14.052707701549,M,,True,28,16.7653656163291,New York City,40.661,-73.944,645042,United States,,1975-10-12,1975,,,,,,,,,United States,,,False,5.45302234727316,44,14300,2.97164020449229,37.148178506377,160,160,229,229,8531,8531,728,728,,,,,,,265666
q92627,12740,Gary_Kildall,Gary Kildall,COMPUTER SCIENTIST,4.70147024746814,M,,False,24,20.0612747057255,Seattle,47.60972222,-122.33305556,11388236,United States,,1942-05-19,1942,"Monterey, California",36.60305556,-121.89361111,40444,United States,,1994-07-11,1994,,,,False,3.38164492483116,77,17096,3.44371397486094,48.1159130594947,79,79,268,268,4185,4185,18,18,159,159,3048,3048,3,3,12740
q578036,68057,Ron_Rivest,Ron Rivest,COMPUTER SCIENTIST,13.6115325056956,M,,True,32,20.621000884973,"Schenectady, New York",42.81416667,-73.93722222,55412,United States,,1947-05-06,1947,,,,,,,,,,,,False,4.95070108899816,72,16151,3.61188237141531,49.9785033160547,58,58,209,209,3513,3513,2,2,,,,,,,68057
q11752,36354629,Mary_Kenneth_Keller,Mary Kenneth Keller,COMPUTER SCIENTIST,7.58429709483145,F,,False,17,19.6550833357691,,,,,,,1913-12-17,1913,"Dubuque, Iowa",42.5,-90.69,60796,United States,,1985-01-10,1985,,,,False,3.86780606058381,106,6361,2.3131710452963,46.764237693878,90,90,182,182,,,,,131,131,3387,3387,1,1,36354629
q526166,453275,Andy_Hertzfeld,Andy Hertzfeld,COMPUTER SCIENTIST,2.33036506315665,M,,True,16,17.1893694664697,Philadelphia,39.95277778,-75.16361111,50585,United States,,1953-04-06,1953,,,,,,,,,United States,,,True,2.50508169948571,66,15564,3.05678456865006,38.55912812656,152,152,351,351,8081,8081,163,163,,,,,,,453275
q16197959,41729424,Vitalik_Buterin,Vitalik Buterin,COMPUTER SCIENTIST,5.93901921219485,M,VitalikButerin,True,20,16.7659820295362,Kolomna,55.08333333,38.78333333,372327,Russia,,1994-01-31,1994,,,,,,,,,,,,False,10.1014686714503,25,57345,1.2899625666336,37.1502297329875,159,159,63,63,1560,1560,2,2,,,,,,,41729424
q7449,77934,Kevin_Mitnick,Kevin Mitnick,COMPUTER SCIENTIST,0,M,,True,45,21.8361163199513,Los Angeles,34.05,-118.25,18110,United States,,1963-08-06,1963,,,,,,,,,United States,,,False,6.40848141843946,56,151411,3.75798933301592,54.0220200456619,33,33,57,57,2296,2296,61,61,,,,,,,77934
q92600,3017,Alexey_Pajitnov,Alexey Pajitnov,COMPUTER SCIENTIST,0,M,,True,36,21.2429982481461,Moscow,55.75,37.61666667,19004,Russia,,1956-03-14,1956,,,,,,,,,Soviet Union,,,False,4.83114041896591,63,81777,3.48893315326629,52.0483122176319,47,47,83,83,798,798,138,138,,,,,,,3017
q7558,4236111,Radia_Perlman,Radia Perlman,COMPUTER SCIENTIST,6.35588278359407,F,,True,20,18.4624933004568,,,,,,,1951-01-01,1951,,,,,,,,,,,,False,3.79338739945353,68,11266,2.91178435142877,42.7956783121648,120,120,314,314,,,,,,,,,,,4236111
q92763,290393,Jay_Wright_Forrester,Jay Wright Forrester,COMPUTER SCIENTIST,2.14905398700612,M,,False,25,21.267989993861,"Anselmo, Nebraska",41.61888889,-99.86416667,123827,United States,,1918-07-14,1918,"Concord, Massachusetts",42.46027778,-71.34944444,116838,United States,,2016-11-16,2016,,,,False,5.25951684396408,101,9796,2.74196591639872,52.1314767787849,45,45,109,109,2835,2835,1,1,155,155,2165,2165,4,4,290393
q30942,226402,Guido_van_Rossum,Guido van Rossum,COMPUTER SCIENTIST,0,M,gvanrossum,True,38,21.5677919448774,Haarlem,52.38333333,4.63333333,63278,Netherlands,,1956-01-31,1956,,,,,,,,,Netherlands,,,False,5.23591354262824,63,93312,3.7652226785426,53.1291220802993,38,38,70,70,308,308,16,16,,,,,,,226402
q335039,77245,Nolan_Bushnell,Nolan Bushnell,COMPUTER SCIENTIST,1.01116202840524,M,nolanbushnell,True,31,20.5936032126136,"Clearfield, Utah",41.10638889,-112.02416667,136968,United States,,,1943,,,,,,,,,,,,False,3.09127057147641,76,28143,4.05744423660277,49.8873325981553,59,59,211,211,3545,3545,1,1,,,,,,,77245
q49826,14072113,Andy_Rubin,Andy Rubin,COMPUTER SCIENTIST,1.77827590868591,M,,True,24,18.597129255333,"Chappaqua, New York",41.15888889,-73.77222222,127551,United States,,1963-03-13,1963,,,,,,,,,,,,False,4.20477396516989,56,41443,3.21289117979994,43.2437038414907,116,116,239,239,6235,6235,1,1,,,,,,,14072113
q92767,201155,Lotfi_A._Zadeh,Lotfi A. Zadeh,COMPUTER SCIENTIST,1.02064713220391,M,,False,33,24.5231410967479,Baku,40.39527778,49.88222222,4566,Azerbaijan,,1921-02-04,1921,"Berkeley, California",37.87166667,-122.27277778,4860,United States,,2017-09-06,2017,,,,False,7.72805201601188,98,58774,2.33590048380004,62.9635817484312,9,9,34,34,11,11,8,8,36,36,621,621,8,8,201155
q446839,2806149,Ed_Roberts_(computer_engineer),Ed Roberts,COMPUTER SCIENTIST,1.44945372687962,M,,False,18,18.7419375762126,Miami,25.77527778,-80.20888889,53846,United States,,1941-09-13,1941,"Cochran, Georgia",32.3867,-83.3506,,United States,,2010-04-01,2010,United States,,,False,3.71436560839412,78,4569,2.67238808881671,43.7255797614304,111,111,337,337,6042,6042,18,18,252,252,4052,4052,1,1,2806149
q1282289,1823156,Ed_Boon,Ed Boon,COMPUTER SCIENTIST,1.25845554965076,M,noobde,True,15,17.3286558606779,Chicago,41.88444444,-87.6325,6886,United States,,1964-02-22,1964,,,,,,,,,United States,,,False,3.14677444799761,55,49098,2.57913446749431,39.0226288351964,150,150,342,342,7906,7906,268,268,,,,,,,1823156
q470656,758909,Paul_G._Comba,Paul G. Comba,COMPUTER SCIENTIST,1.11921475269574,M,,False,17,19.2619338043305,United States,40,-100,,United States,,1926-01-01,1926,,,,,,,2017-04-04,2017,,,,False,6.61818413313174,93,1217,1.74692735348116,45.4559614084752,97,97,258,258,5335,5335,15,15,303,303,,,,,758909
q7637,33161,Ward_Cunningham,Ward Cunningham,COMPUTER SCIENTIST,0,M,WardCunningham,True,48,22.1060842368093,"Michigan City, Indiana",41.70944444,-86.88694444,112436,United States,,1949-05-26,1949,,,,,,,,,United States,,,False,6.17599182870394,70,31282,4.23378505077441,54.9203871940408,30,30,102,102,2059,2059,2,2,,,,,,,33161
q92945,88379,Brewster_Kahle,Brewster Kahle,COMPUTER SCIENTIST,2.35334716243076,M,brewster_kahle,True,17,16.7241864683806,New York City,40.661,-73.944,645042,United States,,1960-10-22,1960,,,,,,,,,United States,,,False,3.63001647157264,59,9254,2.63754163816425,37.0111474319228,161,161,384,384,8581,8581,732,732,,,,,,,88379
q92768,465672,Rasmus_Lerdorf,Rasmus Lerdorf,COMPUTER SCIENTIST,0,M,,True,40,19.6003037210071,Qeqertarsuaq,69.24722222,-53.53333333,1278705,Greenland,,1968-11-22,1968,,,,,,,,,,,,False,7.52532488081893,51,26261,3.32362499266272,46.5819486023601,91,91,117,117,4,4,1,1,,,,,,,465672
q62861,300462,Alan_Perlis,Alan Perlis,COMPUTER SCIENTIST,4.5809321262414,M,,False,33,21.315326099504,Pittsburgh,40.43972222,-79.97638889,25101,United States,,1922-04-01,1922,"New Haven, Connecticut",41.31,-72.92361111,53825,United States,,1990-02-07,1990,,,,False,5.44463492846543,97,7113,3.44383691922449,52.2889962453083,42,42,151,151,2788,2788,17,17,90,90,2135,2135,19,19,300462
q335552,20089715,Jack_Dorsey,Jack Dorsey,COMPUTER SCIENTIST,0,M,jack,True,35,17.4938751058413,St. Louis,38.62722222,-90.19777778,27687,United States,,1976-11-19,1976,,,,,,,,,,,,False,2.56375561713846,43,155116,4.66378961782062,39.5724258031553,146,146,198,198,7693,7693,59,59,,,,,,,20089715
q92636,42072,John_Ousterhout,John Ousterhout,COMPUTER SCIENTIST,5.55510393643961,M,,True,15,15.5748277780434,,,,,,,1954-10-15,1954,,,,,,,,,,,,False,2.95663900842475,65,2619,2.76242987341398,33.1864481820274,173,173,415,415,,,,,,,,,,,42072
q92626,308357,Manuel_Blum,Manuel Blum,COMPUTER SCIENTIST,1.03784262163416,M,,True,28,20.3207331046462,Caracas,10.5,-66.91666667,55289,Venezuela,,1938-04-26,1938,,,,,,,,,,,,False,4.03020412033923,81,7878,3.57178085534766,48.9793078831245,66,66,231,231,33,33,11,11,,,,,,,308357
q92622,51792,James_Gosling,James Gosling,COMPUTER SCIENTIST,0,M,,True,47,20.7690505707558,Calgary,51.05,-114.06666667,15895358,Canada,,1955-05-19,1955,,,,,,,,,,,,False,4.2679712498705,64,44590,4.6589342706939,50.4711654648873,56,56,107,107,154,154,1,1,,,,,,,51792
q476466,422387,Martin_Hellman,Martin Hellman,COMPUTER SCIENTIST,2.50996545369017,M,,True,28,20.4534517348637,New York City,40.7127,-75,645042,United States,,1945-10-02,1945,,,,,,,,,,,,False,5.3123297305344,74,10267,3.13439157919468,49.4209531673231,62,62,207,207,3700,3700,331,331,,,,,,,422387
q92830,276599,Subhash_Kak,Subhash Kak,COMPUTER SCIENTIST,0,M,,True,39,17.5672978797505,Srinagar,34.09,74.79,294148,India,,1947-03-26,1947,,,,,,,,,India - United Kingdom,,,False,2.36724955452465,72,3202,5.1540165235137,39.8167533839678,144,144,473,473,519,519,3,3,,,,,,,276599
q2142532,1283229,Eugene_Garfield,Eugene Garfield,COMPUTER SCIENTIST,1.12483733951107,M,,False,17,18.9494813848128,New York City,40.661,-73.944,645042,United States,,1925-09-16,1925,Philadelphia,39.95277778,-75.16361111,50585,United States,,2017-02-26,2017,United States,,,False,4.12024764693834,94,3233,2.47745555333582,44.4162193813741,103,103,278,278,5779,5779,498,498,326,326,3932,3932,47,47,1283229
q92618,58731,Peter_Naur,Peter Naur,COMPUTER SCIENTIST,0,M,,False,37,22.2195145021723,Frederiksberg,55.66666667,12.53333333,20528378,Denmark,,1928-10-25,1928,Herlev,55.731,12.424,20528481,Denmark,,2016-01-03,2016,Denmark,,,False,7.83360325715953,91,6669,3.24881081513039,55.297846950074,28,28,132,132,168,168,2,2,105,105,141,141,1,1,58731
q92994,1859085,Michael_Dertouzos,Michael Dertouzos,COMPUTER SCIENTIST,5.05992813149862,M,,False,16,18.640459063988,Athens,37.98397222,23.72780556,1216,Greece,,1936-11-05,1936,,,,,,,2001-08-27,2001,Greece,,,False,4.01457844208741,83,2961,2.37592091627629,43.3878916290407,115,115,306,306,582,582,122,122,187,187,,,,,1859085
q52559,5198632,Ruth_Teitelbaum,Ruth Teitelbaum,COMPUTER SCIENTIST,1.39440435614781,F,,False,18,19.4960307499505,Dallas,32.77916667,-96.80888889,53838,United States,,1924-01-01,1924,,,,,,,1986-08-09,1986,United States,,,False,4.96273705653081,95,3110,2.26128538059459,46.2349614019873,93,93,231,231,4984,4984,25,25,150,150,,,,,5198632
q1373397,98668,James_H._Clark,James H. Clark,COMPUTER SCIENTIST,2.62616466237541,M,,True,19,18.409349466098,"Plainview, Texas",34.19111111,-101.71888889,135973,United States,,1944-03-23,1944,,,,,,,,,,,,False,2.51473488287337,75,12197,3.39470852656132,42.6188325762621,123,123,387,387,6486,6486,1,1,,,,,,,98668
q92784,32317463,David_A._Huffman,David A. Huffman,COMPUTER SCIENTIST,3.33394461365429,M,,False,19,19.7811180872624,Ohio,40.5,-82.5,,United States,,,1925,"Santa Cruz, California",36.97194444,-122.02638889,81726,United States,,1999-10-07,1999,,,,False,4.15360077780012,94,5255,2.22540920465744,47.1836411608287,86,86,239,239,4569,4569,2,2,138,138,3287,3287,3,3,32317463
q92739,308362,John_McCarthy_(computer_scientist),John McCarthy,COMPUTER SCIENTIST,0,M,,False,48,24.1812258003088,Boston,42.35805556,-71.06361111,24437894,United States,,1927-09-04,1927,"Stanford, California",37.4225,-122.16527778,108166,United States,,2011-10-24,2011,,,,False,6.390560078486,92,51471,3.98037027271561,61.8257966611363,11,11,40,40,837,837,11,11,31,31,735,735,5,5,308362
q92653,3869,Bruce_Perens,Bruce Perens,COMPUTER SCIENTIST,7.70154094852255,M,,True,19,16.7064577806881,,,,,,,,1958,,,,,,,,,,,,False,2.40330626773887,69,5614,3.48473487300802,36.9521520120516,162,162,357,357,,,,,,,,,,,3869
q93080,1385119,Silvio_Micali,Silvio Micali,COMPUTER SCIENTIST,35.9500553807825,M,,True,18,17.3827104801024,Palermo,38.11666667,13.36666667,38881,Italy,,1954-10-13,1954,,,,,,,,,Italy,,,False,3.83418276457612,65,6146,2.57457973405441,39.202505373395,149,149,343,343,2821,2821,37,37,,,,,,,1385119
q11605,246513,Adele_Goldberg_(computer_scientist),Adele Goldberg,COMPUTER SCIENTIST,4.0187950797871,F,,True,16,17.0391354422052,Cleveland,41.48222222,-81.66972222,5951,United States,,1945-07-22,1945,,,,,,,,,United States,,,False,2.92379538966937,74,2986,2.74072857878487,38.059197195734,155,155,392,392,8262,8262,56,56,,,,,,,246513
q92629,259163,Kenneth_E._Iverson,Kenneth E. Iverson,COMPUTER SCIENTIST,6.20851135544498,M,,False,27,19.7263598058966,"Camrose, Alberta",53.01666667,-112.83333333,223485,Canada,,,1920,Toronto,43.74166667,-79.37333333,64646,Canada,,2004-10-19,2004,,,,False,3.94392478321663,99,4266,3.60664099149273,47.0014230600513,88,88,216,216,237,237,1,1,156,156,91,91,23,23,259163
q918650,249886,Leonard_Adleman,Leonard Adleman,COMPUTER SCIENTIST,22.055790632944,M,,True,28,20.266427628556,San Francisco,37.78333333,-122.41666667,49728,United States,,1945-12-31,1945,,,,,,,,,,,,False,4.86037612465642,74,10806,3.32941476618782,48.798596573928,70,70,220,220,3944,3944,54,54,,,,,,,249886
q92764,60904,Sergey_Brin,Sergey Brin,COMPUTER SCIENTIST,0,M,sergeybrinn,True,75,22.287374528974,Moscow,55.75,37.61666667,19004,Russia,,1973-08-21,1973,,,,,,,,,Soviet Union,,,False,6.28195722271497,46,475799,4.99030302532215,55.5236634821873,25,25,17,17,551,551,98,98,,,,,,,60904
q92652,350815,Hans_Reiser,Hans Reiser,COMPUTER SCIENTIST,3.41165174571792,M,,True,16,16.4392831241407,"Oakland, California",37.80444444,-122.27083333,49728,United States,,1963-12-19,1963,,,,,,,,,,,,False,3.11354249443162,56,17005,2.77973824326966,36.0630799433589,165,165,444,444,8884,8884,31,31,,,,,,,350815
q92621,3110,Andrew_S._Tanenbaum,Andrew S. Tanenbaum,COMPUTER SCIENTIST,0,M,,True,41,23.3850069851883,New York City,40.661,-73.944,645042,United States,,1944-03-16,1944,,,,,,,,,United States,,,False,7.47805838475199,75,38588,3.05319776181239,59.176234317765,16,16,65,65,1212,1212,104,104,,,,,,,3110
q92647,230339,Robert_Tappan_Morris,Robert Tappan Morris,COMPUTER SCIENTIST,10.6990315666308,M,,True,24,17.843645614559,Massachusetts,42.3,-71.8,1645518,United States,,1965-11-08,1965,,,,,,,,,,,,False,4.58634285668929,54,20259,3.0114632853369,40.7363505322892,135,135,261,261,7241,7241,1,1,,,,,,,230339
q712546,216672,John_Draper,John Draper,COMPUTER SCIENTIST,3.84841331605713,M,,True,18,20.3886882386523,Las Vegas,36.175,-115.13638889,47737,United States,,1943-03-11,1943,,,,,,,,,,,,False,4.39774229658491,76,19579,2.36414034591497,49.2054409016894,64,64,231,231,3802,3802,2,2,,,,,,,216672
q92650,173353,Paul_Graham_(programmer),Paul Graham,COMPUTER SCIENTIST,1.80840885484045,M,,True,22,17.0163024795512,"Weymouth, Dorset",50.613,-2.457,17545729,United Kingdom,,1964-11-13,1964,,,,,,,,,United Kingdom,,,False,2.91300380641675,55,26393,3.4927379996034,37.9832163762824,156,156,376,376,3919,3919,2,2,,,,,,,173353
q92608,4051,Brian_Kernighan,Brian Kernighan,COMPUTER SCIENTIST,16.2923540530556,M,,True,36,21.5212576564459,Toronto,43.7,-79.4,64646,Canada,,,1942,,,,,,,,,,,,False,4.34095375030451,77,23344,4.04894731772549,52.9742708057977,41,41,178,178,120,120,16,16,,,,,,,4051
q92838,946459,Erich_Gamma,Erich Gamma,COMPUTER SCIENTIST,3.78950640938006,M,ErichGamma,True,16,16.9614910782842,Zürich,47.36666667,8.55,40334603,Switzerland,,,1961,,,,,,,,,,,,False,4.51973756862245,58,8196,2.20557057005748,37.800821509411,157,157,369,369,406,406,44,44,,,,,,,946459
q11745,4135978,Arfa_Karim,Arfa Karim,COMPUTER SCIENTIST,2.61753962416629,F,,False,20,9.74983467748428,Ram Diwali,31.55972222,73.04888889,21392241,Pakistan,,1995-02-02,1995,Lahore,31.54972222,74.34361111,125315,Pakistan,,2012-01-14,2012,,,,False,1.74811566973427,24,5694,3.66327033698462,13.802728434959,187,187,348,348,125,125,1,1,364,364,51,51,20,20,4135978
q337040,13111,George_Dantzig,George Dantzig,COMPUTER SCIENTIST,4.3418231146469,M,,False,28,22.8863294429411,"Portland, Oregon",45.52,-122.68194444,23503,United States,,1914-11-08,1914,"Stanford, California",37.4225,-122.16527778,108166,United States,,2005-05-13,2005,,,,False,4.73158427872792,105,55906,3.23862708982911,57.5167944598621,20,20,56,56,1513,1513,6,6,60,60,1262,1262,7,7,13111
q92633,38056,Shawn_Fanning,Shawn Fanning,COMPUTER SCIENTIST,8.27433723842375,M,shawnfanning,True,18,15.4144356032209,"Brockton, Massachusetts",42.08333333,-71.01888889,116883,United States,,1980-11-22,1980,,,,,,,,,United States,,,False,3.69513957052555,39,37435,2.79660742786978,32.6527141650578,174,174,370,370,9828,9828,2,2,,,,,,,38056
q92894,507174,Geoffrey_Hinton,Geoffrey Hinton,COMPUTER SCIENTIST,3.94153724717012,M,,True,19,19.5351174029829,"Wimbledon, London",51.422,-0.208,94392,United Kingdom,,1947-12-06,1947,,,,,,,,,United Kingdom,,,False,2.69479211926144,72,35738,2.47276019572193,46.3650293205498,92,92,307,307,2715,2715,6,6,,,,,,,507174
q92790,1057467,James_Rumbaugh,James Rumbaugh,COMPUTER SCIENTIST,1.53593631371579,M,,True,15,17.866892126654,,,,,,,1947-08-22,1947,,,,,,,,,,,,False,4.47694932616198,72,3653,2.30564052769772,40.8137075124206,133,133,459,459,,,,,,,,,,,1057467
q92613,195671,Leslie_Lamport,Leslie Lamport,COMPUTER SCIENTIST,13.6175798464527,M,,True,30,21.2363936528971,New York City,40.7127,-74.0059,645042,United States,,1941-02-07,1941,,,,,,,,,,,,False,4.22105685011886,78,20817,3.60527672648942,52.0263342305101,48,48,178,178,2870,2870,249,249,,,,,,,195671
q550635,67179,Phil_Katz,Phil Katz,COMPUTER SCIENTIST,9.90515344311394,M,,False,18,16.2729141797648,Milwaukee,43.05,-87.95,53117,United States,,1962-11-03,1962,Milwaukee,43.05,-87.95,53117,United States,,2000-04-14,2000,United States,,,False,3.73885665397291,57,6766,2.73600658577665,35.5094571430011,167,167,414,414,9028,9028,35,35,219,219,5024,5024,5,5,67179
q1838001,5419153,Gottfrid_Svartholm,Gottfrid Svartholm,COMPUTER SCIENTIST,1.64655690658257,M,anakata,True,18,14.3953050719212,Sweden,62,15,,Sweden,,1984-10-17,1984,,,,,,,,,,,,False,4.11096461227417,35,17992,2.58591095333369,29.2613727053576,182,182,487,487,829,829,56,56,,,,,,,5419153
q92823,307517,Edward_Feigenbaum,Edward Feigenbaum,COMPUTER SCIENTIST,1.87812669186441,M,,True,22,20.0737061964545,"Weehawken, New Jersey",40.768903,-74.015427,645042,United States,,1936-01-20,1936,,,,,,,,,,,,False,4.85248196225673,83,5300,2.80202161823288,48.1572810968759,77,77,241,241,4175,4175,1,1,,,,,,,307517
q11609,842178,Shafi_Goldwasser,Shafi Goldwasser,COMPUTER SCIENTIST,16.0472428556792,F,,True,29,17.6268393824294,New York City,40.661,-73.944,645042,United States,,1958-11-14,1958,,,,,,,,,United States,,,False,3.77641304732287,61,7704,3.68829820077884,40.0148885201514,142,142,280,280,7518,7518,654,654,,,,,,,842178
q9602,9352739,Frances_E._Allen,Frances E. Allen,COMPUTER SCIENTIST,2.24804808778407,F,,True,31,21.0612906389773,"Peru, New York",44.58583333,-73.52027778,259716,United States,,1932-08-04,1932,,,,,,,,,,,,False,4.90254427234568,87,7928,3.27337058229271,51.4436472315567,53,53,177,177,3025,3025,1,1,,,,,,,9352739
q982696,36322199,Bassel_Khartabil,Bassel Khartabil,COMPUTER SCIENTIST,3.23853486076854,M,,False,33,14.4516433831474,Damascus,33.51305556,36.29194444,8914,Syria,,1981-05-22,1981,Adra Prison,33.5901037,36.4404945,32078334,,,2015-10-03,2015,,,,False,4.24902383309131,38,5206,3.92074278769014,29.4488486417199,181,181,595,595,124,124,38,38,396,396,,,1,1,36322199
q561960,1974084,Evan_Williams_(Internet_entrepreneur),Evan Williams,COMPUTER SCIENTIST,1.29443435408171,M,ev,True,22,16.125958468275,"Clarks, Nebraska",41.21694444,-97.83888889,124071,United States,,1972-03-31,1972,,,,,,,,,,,,False,3.05853855247503,47,29573,3.45185695978942,35.0204353918033,168,168,388,388,9158,9158,1,1,,,,,,,1974084
q92596,93548,Edgar_F._Codd,Edgar F. Codd,COMPUTER SCIENTIST,0,M,,False,39,23.5890005350335,Fortuneswell,50.55836,-2.43968,736820,United Kingdom,,1923-08-19,1923,"Aventura, Florida",25.96444444,-80.13583333,109409,United States,,2003-04-18,2003,,,,False,6.84110385271906,96,30465,3.32289360614518,59.8550598085678,14,14,44,44,758,758,1,1,35,35,949,949,2,2,93548
q62898,140930,Alfred_Aho,Alfred Aho,COMPUTER SCIENTIST,6.54416360529883,M,,True,25,20.2966869320261,Timmins,48.46666667,-81.33333333,221698,Canada,,1941-08-09,1941,,,,,,,,,,,,False,5.31448598530464,78,6076,2.96459457063801,48.8992898877361,67,67,242,242,184,184,2,2,,,,,,,140930
q548672,795501,Luigi_Federico_Menabrea,Luigi Federico Menabrea,COMPUTER SCIENTIST,1.84875808997482,M,,False,28,22.0536164536532,Chambéry,45.57,5.9118,882974,France,,1809-09-04,1809,Saint-Cassin,45.5389,5.8944,15675182,France,,1896-05-24,1896,France,,,False,5.77099555892229,210,8116,2.65169017567794,54.7457911409827,31,31,23,23,1924,1924,11,11,30,30,1997,1997,1,1,795501
q92769,507172,Scott_Fahlman,Scott Fahlman,COMPUTER SCIENTIST,1.86663487331945,M,,True,15,17.8482571524516,"Medina, Ohio",41.13583333,-81.86416667,129597,United States,,1948-03-21,1948,,,,,,,,,,,,False,4.47111762325064,71,4044,2.26592530692125,40.7516962600126,134,134,392,392,7231,7231,3,3,,,,,,,507172
q92946,291807,Bertrand_Meyer,Bertrand Meyer,COMPUTER SCIENTIST,8.7708954202718,,,True,15,17.73747837163,Paris,48.8567,2.3508,22989,France,,1950-11-21,1950,,,,,,,,,France,,,False,3.78228426590849,69,6738,2.30264610818709,40.3830597991109,138,138,374,374,3371,3371,786,786,,,,,,,291807
q21996568,49416318,Alexandra_Elbakyan,Alexandra Elbakyan,COMPUTER SCIENTIST,3.17126159045348,F,ringo_ring,True,28,15.9951391831163,Almaty,43.2775,76.89583333,159577,Kazakhstan,,1988-11-06,1988,,,,,,,,,,,,False,5.10126201791483,31,50094,3.01018169002225,34.5851105223569,170,170,209,209,94,94,8,8,,,,,,,49416318
q62874,299443,John_Hopcroft,John Hopcroft,COMPUTER SCIENTIST,5.05782697091839,M,,True,26,19.8515061881086,Seattle,47.60972222,-122.33305556,11388236,United States,,,1939,,,,,,,,,,,,False,4.33340292583454,80,4712,3.37442492648797,47.4178703172888,85,85,249,249,4458,4458,21,21,,,,,,,299443
q92804,185177,Don_Norman,Don Norman,COMPUTER SCIENTIST,3.23022821033344,M,,True,18,21.5322413720282,"University of California, San Diego",32.881,-117.238,165081,United States,,1935-12-25,1935,,,,,,,,,,,,False,5.16014311729378,84,24895,2.33733582464189,53.0108211091119,39,39,125,125,2579,2579,1,1,,,,,,,185177
q92746,71331,John_Backus,John Backus,COMPUTER SCIENTIST,0,M,,False,42,22.8278221870411,Philadelphia,39.95277778,-75.16361111,50585,United States,,1924-12-03,1924,"Ashland, Oregon",42.19138889,-122.70083333,74286,United States,,2007-03-17,2007,United States,,,False,6.28093140934288,95,16611,3.76332104920672,57.3221009671906,21,21,74,74,1557,1557,27,27,54,54,1304,1304,1,1,71331
q204815,19639,Marvin_Minsky,Marvin Minsky,COMPUTER SCIENTIST,0,M,,False,50,23.7370265123873,New York City,40.661,-73.944,645042,United States,,1927-08-09,1927,Boston,42.35805556,-71.06361111,24437894,United States,,2016-01-24,2016,United States,,,False,5.35394519318406,92,47013,4.31737393308299,60.3476430633079,13,13,51,51,1043,1043,95,95,58,58,890,890,10,10,19639
q17520,5094580,Kathleen_Antonelli,Kathleen Antonelli,COMPUTER SCIENTIST,7.357522855316,F,,False,21,18.5449395270883,,,,,,,,,,,,,,,2006-04-20,2006,,,,False,3.19505990393831,98,2957,3.21106437805374,43.0700330665206,117,117,,,,,,,226,226,,,,,5094580
q92646,1713373,John_Henry_Holland,John Henry Holland,COMPUTER SCIENTIST,1.81835194712278,M,,False,20,20.4358893683874,Fort Wayne (fort),41.08553056,-85.13632778,2271269,United States,,1929-02-02,1929,"Ann Arbor, Michigan",42.28138889,-83.74833333,2067,United States,,2015-08-09,2015,,,,False,5.35435177569791,90,6369,2.50057015987674,49.3625112114278,63,63,219,219,3729,3729,1,1,169,169,2733,2733,7,7,1713373
q92862,332887,Jaron_Lanier,Jaron Lanier,COMPUTER SCIENTIST,1.23562604884043,M,,True,24,18.7475739244155,New York City,40.661,-73.944,645042,United States,,1960-05-03,1960,,,,,,,,,United States,,,False,3.8671969934365,59,36556,3.11589296840341,43.7443357311071,110,110,201,201,6029,6029,527,527,,,,,,,332887
q368328,36732,Bruce_Schneier,Bruce Schneier,COMPUTER SCIENTIST,1.96125137351904,M,schneierblog,True,24,17.7055851386583,New York City,40.661,-73.944,645042,United States,,1963-01-15,1963,,,,,,,,,United States,,,False,3.92988585592989,56,19287,3.18549380623207,40.2769292888975,139,139,317,317,7417,7417,644,644,,,,,,,36732
